TIME;ALT;LAT;LON;MASS;DYNPRESS;BEARING;HEADING;VERTSPEED;GROUNDSPEED;ANGMOMX;ANGMOMY;ANGMOMZ;ANGVELX;ANGVELY;ANGVELZ;MACH;TEMP_K;AIRDENS;PRESS_PA;THRUST;ACCX;ACCY;ACCZ;SENSORSPRES;SENSORSTEMP;GRAVX;GRAVY;GRAVZ;MACH_FERRAM;CL_FERRAM;CD_FERRAM;Q_FERRAM;REFAREA_FERRAM;AOA_FERRAM;AOS_FERRAM;AEROFORCE_X_FERRAM;AEROFORCE_Y_FERRAM;AEROFORCE_Z_FERRAM
00:00:00;97.9866745742038;28.6083850860596;-80.599739074707;0.302834868431091;1.63861922291834E-17;90.0027465820313;0;3.29587230396555E-06;5.11980072275054E-05;-1.49484048961313E-05;1.1627685125859E-07;7.25725767551921E-05;-1.71153533301549E-05;3.88941152777988E-05;-1.53566252265591E-05;0.00440049515393441;282.249359130859;1.2361811559365;100157.783508301;26.0284719467163;1.70187960331454E-05;-1.96006428532778E-05;-0.000108838098657138;100.187843322754;294.577617536009;-8.18691519540227;-4.70199108755708;-2.70131140512997;4.8656492069423E-09;0;0;1.92747461207051E-15;0.117260956744725;84.9793289602967;82.8218685672587;0;0;0
00:00:00;140.227675765753;28.6083850860596;-80.5998306274414;0.288783192634583;0.0301577878583915;90.0543518066406;1.94500762518146E-06;78.7414229002658;16.9132895074289;-0.00226817675866187;1.08823883238074E-06;0.0307327546179295;-0.00832820683717728;0.0163293946534395;-0.00416908739134669;0.243808177638813;282.137847900391;1.23050225544077;99658.2794189453;26.0397186279297;68.2768613523758;35.9557612668858;3.42822446560903;99.7048950195313;294.582972275901;-8.1868108367578;-4.7019287308352;-2.70126286936487;0.209242927158296;7.20081328174933E-05;0.00217851159045177;2.9260266474202;0.117260956744725;0.00635056933078396;0.0962777448488114;-0.000507292512338609;-0.000477955618407577;-0.00109469471499324
00:00:02;267.7033003252;28.6083850860596;-80.6001281738281;0.274731487035751;0.140288059297564;90.0815353393555;-3.89001525036292E-06;160.838892271912;37.8176014791761;0.000188284626347013;2.82322094591336E-08;0.0235247686505318;-0.00654052849858999;0.0126263285055757;-0.00204230914823711;0.4958454215219;281.788787841797;1.21355480849763;98164.1082763672;26.0737333297729;71.8808413562243;37.5475756536244;2.14904554272701;98.2289352416992;294.587519450926;-8.18649727683626;-4.70174053635936;-2.70111230853954;0.454673792010156;2.01844410337457E-06;0.00198317549783268;13.9245216293172;0.117260956744725;0.00125261683999312;-0.00233936188610749;-0.00285873259417713;-0.00151175959035754;-0.000166624056873843
00:00:03;484.034508595243;28.6083850860596;-80.6006622314453;0.260679811239243;0.335734092988027;90.0887145996094;9.7250381259073E-07;246.159952739071;60.9988772626398;-0.000209469071705826;-1.18261277748388E-06;0.0154422298073769;-0.00429214537143707;0.00826601684093475;-0.00154297996778041;0.759488878129517;281.154357910156;1.18543205601571;95673.3779907227;26.126410484314;74.7374225520522;38.8476233874247;1.0955722058838;95.7559051513672;294.588354395766;-8.18596676443954;-4.70142116105011;-2.70085211490646;0.712400516696185;1.38854801029256E-05;0.0233473087057452;33.5664105783783;0.117260956744725;-5.47516222294054E-05;-0.00234783208774765;-0.0812745541334152;-0.0427350215613842;-0.00360385095700622
00:00:04;791.441992335022;28.6083831787109;-80.6014633178711;0.246628120541573;0.606955721010163;90.0940551757813;-2.91751075565116E-06;331.650723983653;85.2517272868514;-0.000269119773292914;2.26849670070806E-06;0.0118807600811124;-0.00325704086571932;0.00638193264603615;-0.00125212874263525;1.0252478027542;280.164978027344;1.14678945795489;92228.9276123047;26.1903657913208;73.4668220460818;38.0327432840143;0.194794574485618;92.3274459838867;294.591629687715;-8.18521455581764;-4.70096736105838;-2.70047773500152;0.975489007573689;3.78918568504358E-05;0.0659120290990566;60.9366231431026;0.117260956744725;-0.000384640295930147;-0.00141838222532283;-0.416978389024735;-0.218498319387436;-0.0142705049365759
00:00:05;1182.77302584331;28.6083812713623;-80.6025085449219;0.232576429843903;0.881772676243624;90.0971069335938;2.91751121039852E-06;403.469102652923;106.734119169394;-5.454008714878E-05;2.60599881585222E-06;0.0100412033498287;-0.00275690900161862;0.0054187374189496;-0.000955165131017566;1.25101199212823;278.76416015625;1.09969982410136;87999.6032714844;26.255202293396;60.4691977677065;31.1316107721187;-0.831108394129678;88.1091690063477;294.7732200361;-8.1842586840939;-4.70038974920848;-2.69999659445601;1.20358579129194;3.70509356836196E-05;0.0773121900295249;88.8234282578094;0.117260956744725;-0.000377615839904924;-0.00118251110132045;-0.713495016098022;-0.372815400362015;-0.0188672766089439
00:00:06;1649.95694431849;28.6083793640137;-80.6037902832031;0.218524739146233;1.18815455727983;90.100959777832;3.89001479561557E-06;478.147869523479;129.572492030241;-0.000170419851201586;-7.9581644740756E-07;0.008645074442029;-0.00241317227482796;0.00464097689837217;-0.000899334903806448;1.4896422752783;276.899078369141;1.0463400555272;83169.4793701172;26.3117141723633;67.9927806952329;34.9689662073233;-1.15684827342157;83.2886428833008;295.209030624384;-8.18311931332952;-4.69970030187989;-2.69941762397646;1.43698707676992;3.47917257672137E-05;0.111768487346629;119.748067461458;0.117260956744725;1.85512551825633E-05;-0.000854944406324234;-1.3915718793869;-0.725178897380829;-0.0273282695561647
00:00:08;2665.73432879988;28.6083755493164;-80.6066741943359;0.167060106992722;0.991414092258789;90.1135177612305;-6.80752600601409E-06;448.599856452062;127.049760465745;-0.000131060995045118;-0.000754624896217138;0.00438453909009695;-0.0163400825113058;-0.00213452614843845;-0.00122426054440439;1.40946171265141;272.208374023438;0.93994971243666;73447.280883789;4.55411911010742;-25.885687568646;-13.9232498652835;-2.85351425700128;73.5476303100586;296.846462270131;-8.18064722492321;-4.69820174753259;-2.69814612958663;1.39685873491983;0.000371643908439104;0.114553581935352;100.811970589103;0.0569314777831337;0.000153947558758403;-0.0022804761004864;-0.582538187503815;-0.304774671792984;-0.00566752068698406
00:00:09;3139.23111550696;28.6083736419678;-80.6080627441406;0.164945304393768;0.921485699503092;90.1316528320313;-1.94500717043411E-06;445.075523006327;129.061304734829;7.81518610892817E-05;-0.000369881774531677;0.00459472648799419;-0.00947342906147242;0.00178371672518551;-0.000976607669144869;1.40729179389243;269.767425537109;0.894373499683153;69259.2926025391;4.55542182922363;-1.80847228797846;-1.44607073300602;-2.7019712388324;69.3540954589844;297.625965374129;-8.17949752428059;-4.69750338365025;-2.69754694317254;1.38681180597961;0.000376607806849094;0.111443008539001;93.4747840533431;0.0569314777831337;0.000900127135302469;-0.00195188768047152;-0.525730848312378;-0.274471670389175;-0.00138476898428053
00:00:10;3609.67154995073;28.6083698272705;-80.6094741821289;0.162830501794815;0.870699624811955;90.1466369628906;0;442.799245638118;131.485619652105;0.000110160013718996;-0.000188349717063829;0.00468646315857768;-0.00622112490236759;0.0036101236473769;-0.000969266809988767;1.40950459383961;267.209197998047;0.851326066923062;65300.5676269531;4.55540084838867;-0.724632648722243;-0.892928785538495;-2.75332960051689;65.3903579711914;298.327559977444;-8.17835707290695;-4.69680962114521;-2.6969470717876;1.38831049720047;0.000376447561516505;0.112322156310378;88.3133404198225;0.0569314777831337;0.000795154039645847;-0.00197522825948579;-0.500895202159882;-0.260826498270035;0.00228419480845332
