TIME;ALT;LAT;LON;MASS;DYNPRESS;BEARING;HEADING;VERTSPEED;GROUNDSPEED;ANGMOMX;ANGMOMY;ANGMOMZ;ANGVELX;ANGVELY;ANGVELZ;MACH;TEMP_K;AIRDENS;PRESS_PA;THRUST;ACCX;ACCY;ACCZ;SENSORSPRES;SENSORSTEMP;GRAVX;GRAVY;GRAVZ
00:00:11;4100.81393342745;28.6083335876465;-80.6107559204102;0.152745500206947;0.86318287359686;90.3569946289063;0;452.313437362648;134.322564717251;0.00227920431643724;0.000330324954120442;0.00393592100590467;0.00322518916800618;0.00841460283845663;-0.00105133536271751;1.44742944760383;264.418121337891;0.808556945367628;61372.1656799316;4.57556772232056;-0.507180282288368;-0.778479980308591;-2.78599875381157;61.4585151672363;294.358358069594;-8.1908673645529;-4.69608040136562;-2.65441923910757
00:00:12;4570.68529267237;28.6083240509033;-80.6122055053711;0.15069654583931;0.821003255159784;90.3665161132813;0;451.495382868082;137.217364081445;0.00230436469428241;0.000181087423698045;0.00402544904500246;0.000466739613329992;0.00713057210668921;-0.00105961132794619;1.45520967224674;261.653137207031;0.769543412363196;57800.1136779785;4.57375860214233;0.53199461523086;-0.253561450766322;-2.85733949073171;57.8820991516113;295.049790657582;-8.189727675456;-4.69538703413381;-2.6538215852752
00:00:13;5040.28053727094;28.6083164215088;-80.6136779785156;0.148647591471672;0.784582746467947;90.37548828125;1.94500626093941E-06;451.744698975416;140.504478779851;0.00233210506848991;0.000103188707726076;0.00410005822777748;-0.00099393236450851;0.00650073494762182;-0.00106216780841351;1.46689589918783;258.816833496094;0.732264200364467;54403.8887023926;4.57141208648682;1.47924728357445;0.221206462495654;-2.94248920833262;54.4818725585938;295.706373223103;-8.1885904891721;-4.69469416802902;-2.65321962161333
00:00:14;5510.65679398086;28.6083068847656;-80.6151962280273;0.146598652005196;0.752837285088098;90.3839416503906;-1.94500580619206E-06;452.9639222486;144.170222167105;0.00236135767772794;5.85383240832016E-05;0.00416258070617914;-0.00184710172470659;0.00617088656872511;-0.00106056756339967;1.48222536426467;255.922256469727;0.696505182072822;51168.4226989746;4.56868934631348;2.34812669026914;0.653044366139283;-3.04009158316121;51.2426910400391;296.334857578757;-8.18745328059253;-4.69400024324073;-2.65261188579248
00:00:15;5982.77703332156;28.6082992553711;-80.6167526245117;0.144549697637558;0.724884534223016;90.3919677734375;-1.94500626093941E-06;455.068609430261;148.203249450092;0.00238656532019377;3.41488630510867E-05;0.00421731593087316;-0.00232789316214621;0.00601924024522305;-0.00106439192313701;1.50097175632131;252.982635498047;0.662091785561311;48081.5582275391;4.56571769714355;3.14879142354514;1.04759872341483;-3.14895600355043;48.1523590087891;296.941301970605;-8.18631376236035;-4.69330383982193;-2.65199701426521
00:00:16;6457.52202575654;28.6082897186279;-80.6183547973633;0.14250074326992;0.69998891948202;90.3995361328125;-1.94500580619206E-06;457.98459213352;152.593956498927;0.00240783113986254;2.02997598535148E-05;0.00426413817331195;-0.0026123751886189;0.00595519319176674;-0.00107089569792151;1.52293439576907;250.011932373047;0.628875881963391;45133.113861084;4.56259775161743;3.88946944653706;1.4092719755718;-3.2680529492858;45.2006530761719;297.53118792481;-8.18516985491581;-4.69260365996496;-2.65137372914826
00:00:17;6935.70005057752;28.6082782745361;-80.620002746582;0.140451803803444;0.677531272328904;90.4066162109375;0;461.646235136939;157.33408193911;0.00242980779148638;1.23365616673254E-05;0.0042974422685802;-0.00278354994952679;0.00593386124819517;-0.00106902560219169;1.54793101404748;247.025115966797;0.596734155287543;42314.7354125976;4.55941104888916;4.5770756885582;1.74177759694415;-3.39640703507792;42.3791809082031;298.109471695923;-8.18401966210628;-4.69189851361611;-2.65074082775621
00:00:18;7418.05491856486;28.608268737793;-80.6217041015625;0.138402849435806;0.657185537841572;90.413330078125;9.72502675722353E-07;465.994170915448;162.416080763782;0.00244654738344252;9.09964273887454E-06;0.00432757660746574;-0.00286562787368894;0.00594924576580524;-0.00107403157744557;1.57578835880025;244.038436889648;0.565560127801864;39619.2855834961;4.5562219619751;5.21521644751752;2.04718418216448;-3.53303703090939;39.6807899475098;298.680613311869;-8.18286145095795;-4.6911873066251;-2.65009717411774
00:00:19;7905.26815987378;28.6082572937012;-80.6234588623047;0.136353895068169;0.638787547334268;90.4196090698242;-3.89000979339471E-06;470.96737804786;167.830523192897;0.00245942641049623;4.58018757854006E-06;0.00435206945985556;-0.00296688033267856;0.00594487460330129;-0.00107628246769309;1.60631285754336;241.069763183594;0.535261609166351;37040.6379699707;4.55308151245117;5.80115193340451;2.32441530703453;-3.67653585420301;37.0993347167969;299.248423384529;-8.18169364561442;-4.69046903742757;-2.64944169803206
00:00:20;8397.95962552913;28.6082458496094;-80.6252746582031;0.134304955601692;0.621779170520709;90.4255676269531;0;476.51030365403;173.568535335813;0.00247143884189427;1.93133450920868E-06;0.00436779903247952;-0.00302935112267733;0.00594905763864517;-0.00107408605981618;1.63922666997633;238.163497924805;0.505707850077845;34573.5931396484;4.5500316619873;6.34296494818402;2.57780324573999;-3.82624871437569;34.6295967102051;299.816047819863;-8.18051482504335;-4.68974279613729;-2.64877339627491
00:00:21;8896.70121249557;28.6082324981689;-80.6271591186523;0.132256001234055;0.605668101449635;90.4310913085938;-1.94500466932368E-06;482.589283103171;179.627968763848;0.00247923587448895;8.12154723917047E-07;0.00437754346057773;-0.00305959000252187;0.00595853431150317;-0.001073207706213;1.67425634742809;235.377090454102;0.476779742645646;32214.5156860352;4.54710292816162;6.86621037569161;2.82023700320194;-3.98328821183981;32.2678909301758;300.386327933078;-8.17932368940983;-4.68900774425302;-2.64809131593088
00:00:22;9402.04435630143;28.6082191467285;-80.6291046142578;0.130207046866417;0.590214374752047;90.4363708496094;-2.91750666292501E-06;489.195046977621;186.014967508136;0.00248225941322744;8.53719200222258E-07;0.00438347458839417;-0.00306528946384788;0.00597136840224266;-0.00107594858855009;1.71139676614247;232.709518432617;0.448504314720593;29960.5922698975;4.54432106018066;7.38730474578653;3.06007980285627;-4.14865178050697;30.0114135742188;300.961950716675;-8.17811899379906;-4.68826307413115;-2.64739451835068
00:00:23;9914.53651977889;28.6082057952881;-80.6311187744141;0.128158092498779;0.575221338034473;90.4412231445313;-2.91750598080398E-06;496.328342010947;192.739275067729;0.00248116510920227;1.03927550298977E-06;0.00438604783266783;-0.00306540704332292;0.00597919709980488;-0.00108042254578322;1.75067979199072;230.158508300781;0.420915984606881;27809.4291687012;4.54170322418213;7.91449032350751;3.30147592047691;-4.32301010858946;27.8577537536621;301.545466170371;-8.1768995086445;-4.6875079847029;-2.64668205715784
00:00:24;10434.7309438176;28.6081924438477;-80.6332092285156;0.126109153032303;0.560520082357583;90.4458618164063;-1.94500398720265E-06;503.999495387911;199.814321947652;0.00248025171458721;9.21366677175683E-07;0.00437830900773406;-0.00306552555412054;0.00597506621852517;-0.00107547314837575;1.79216870817164;227.722061157227;0.394050724278669;25758.8729858398;4.5392632484436;8.45682274254787;3.54899315859702;-4.50733578036301;25.8047618865967;302.139335140234;-8.17566399647548;-4.68674166714104;-2.6459529649441
00:00:25;10963.1971537294;28.6081771850586;-80.635368347168;0.124060198664665;0.545968382695482;90.4500961303711;-4.86250928588561E-06;512.229476150944;207.257959531071;0.00247462349943817;2.93192840672418E-07;0.00436350610107183;-0.00306969648227096;0.00595615617930889;-0.00106849265284836;1.83596369939903;225.398284912109;0.36794770544519;23807.0907592773;4.5370078086853;9.02457714399507;3.80758637588657;-4.70309174856075;23.8505897521973;302.745985302665;-8.17441118706108;-4.68596328941355;-2.64520623849075
00:00:27;11500.5326830326;28.6081619262695;-80.6376190185547;0.122011251747608;0.53144905604601;90.4540405273438;9.72501766227651E-07;521.051214851491;215.093249508733;0.00246354122646153;-9.21552839372453E-07;0.00435536960139871;-0.00308670662343502;0.00593362748622894;-0.00107143400236964;1.88220774221857;223.18537902832;0.34264743084273;21952.4421691895;4.53494024276733;9.62938570434182;4.08291658137291;-4.91209434265054;21.9936027526855;303.367868123585;-8.17313974983774;-4.68517197910013;-2.64444082184354
00:00:28;12047.3763782959;28.6081447601318;-80.6399459838867;0.119962304830551;0.516862855040416;90.4578552246094;-1.94500285033428E-06;530.511292928918;223.349778598364;0.00245299772359431;-2.18048171518603E-06;0.00432693073526025;-0.00309342169202864;0.00589276757091284;-0.00105645274743438;1.931094980486;221.081481933594;0.31818839035867;20193.2544708252;4.5330605506897;10.2847052040994;4.38168340797151;-5.13680976712029;20.2321243286133;304.007516244463;-8.17184826286548;-4.68436680384577;-2.64365558659449
00:00:29;12604.4237915194;28.6081275939941;-80.6423721313477;0.117913350462914;0.502131906575609;90.4613037109375;-1.94500285033428E-06;540.672236740919;232.064732645097;0.00244082533754408;-2.17529532164917E-06;0.00429340498521924;-0.00307384226471186;0.00585728883743286;-0.00104193459264934;1.9828803592218;219.08464050293;0.294607418074845;18527.8587341309;4.53136444091797;11.0064250697788;4.71126371114753;-5.38050470305851;18.564489364624;304.667602224477;-8.17053517703264;-4.68354674885971;-2.64284930867563
00:00:30;13172.4441277627;28.6081104278564;-80.644889831543;0.115864403545856;0.487321358381224;90.4644165039063;0;551.610795370102;241.282811823334;0.00241778697818518;-1.56866883571638E-06;0.00426255585625768;-0.00304208742454648;0.00582062499597669;-0.00104263564571738;2.03787540210479;217.192764282227;0.271938930671449;16954.553604126;4.52984619140625;11.8039692642014;5.07625560972158;-5.64579440023134;16.9889945983887;305.350965288861;-8.16919877696778;-4.6827106920611;-2.64202064218664
00:00:31;13752.2769627264;28.6080913543701;-80.6475067138672;0.113815456628799;0.472411072993946;90.4674682617188;-2.91750325231988E-06;563.377511431204;251.038748872967;0.00239703711122274;-1.4188211707733E-06;0.00422788457944989;-0.0030170395039022;0.0057782637886703;-0.00103650777600706;2.09629985887313;215.403518676758;0.25021243743434;15471.4603424072;4.52849769592285;12.6391612022093;5.45771411527869;-5.92809481980861;15.5037689208984;306.060404910371;-8.16783718968988;-4.68185740912832;-2.6411681223479
00:00:32;14344.7985523166;28.6080722808838;-80.6502304077148;0.111766502261162;0.457263289998922;90.4703063964844;0;576.000858992567;261.358412789993;0.00237540248781443;-1.73888122390053E-06;0.00416479026898742;-0.00298391561955214;0.00570538965985179;-0.00100606307387352;2.1582929965132;213.71452331543;0.229452140551173;14076.5352249145;4.52730941772461;13.5057175669521;5.85248312445501;-6.22698295289051;14.1067733764648;306.798649050143;-8.16644846459323;-4.68098562321438;-2.64029021341625
00:00:33;14950.9167109327;28.6080513000488;-80.6530685424805;0.109717555344105;0.441757096231141;90.4726867675781;9.72500629359274E-07;589.51344733201;272.269661141714;0.00234685954637825;-1.27987436826515E-06;0.00411334307864308;-0.00294165196828544;0.00564406905323267;-0.000994945294223726;2.22401010848293;212.123123168945;0.209683107224562;12767.9471969604;4.52627086639404;14.408107990519;6.26252859343006;-6.5435523384694;12.7961540222168;307.568506616988;-8.16503058586734;-4.68009401265373;-2.63938531570178
00:00:34;15571.5758164935;28.6080303192139;-80.6560211181641;0.107668608427048;0.425468847588602;90.4750671386719;-1.94500103134487E-06;603.954083695256;283.803844091432;0.00231702486053109;-1.87063892553851E-06;0.00405489793047309;-0.00291396817192435;0.00556607078760862;-0.000976025534328073;2.29264637386735;210.807434082031;0.190779460393922;11544.8198318481;4.52536964416504;15.3545938877047;6.6919134500921;-6.87960340033983;11.5710296630859;308.372959348923;-8.16358146119825;-4.67918120369939;-2.63845175770648
00:00:35;16207.7689855704;28.6080074310303;-80.6591033935547;0.10561965405941;0.407935493719524;90.4772872924805;-6.80750235915184E-06;619.377720519057;296.000309170223;0.00228107231669128;-1.30642615658871E-06;0.00399324577301741;-0.00286210281774402;0.0054900823161006;-0.000964534119702876;2.36304542767091;209.993041992188;0.172631026599612;10406.229019165;4.52459621429443;16.3605923840874;7.14836126611374;-7.23835252989082;10.4304714202881;309.215416355773;-8.1620988937098;-4.6782457528695;-2.63748777746588
00:00:36;16860.5499810325;28.6079845428467;-80.6623153686523;0.103570707142353;0.389357389703681;90.4791564941406;9.72500174611923E-07;635.843228890318;308.901084801581;0.0022440745960921;-1.16616513423651E-06;0.00392438704147935;-0.00281338463537395;0.00540292449295521;-0.000946673797443509;2.43539278567859;209.646682739258;0.155391600088323;9351.58348083496;4.52393865585327;17.4256391796153;7.63118189698362;-7.62072506408734;9.37389755249023;310.099719819965;-8.16058055478179;-4.67728612964603;-2.63649150390794
00:00:37;17531.0314452825;28.6079597473145;-80.6656723022461;0.101521760225296;0.370116455128161;90.48095703125;1.94499966710282E-06;653.404242892253;322.546567135633;0.00220713764429092;-1.16284843443282E-06;0.00385083048604429;-0.00276425550691783;0.00531032308936119;-0.000924286374356598;2.50992669063769;209.726364135742;0.139182379146418;8379.2839050293;4.5233850479126;18.5436248409741;8.13715954335472;-8.02615572407804;8.39972400665283;311.029777978585;-8.15902398889968;-4.67630071933458;-2.63546095855573
00:00:38;18220.377847855;28.6079330444336;-80.6691741943359;0.0994728058576584;0.35055626194675;90.4826354980469;0;672.107161258461;336.974210143209;0.00216164998710155;-1.34480933411396E-06;0.00378365651704371;-0.00272054923698306;0.00521438056603074;-0.000915506156161428;2.58693879354532;210.180969238281;0.124090249168164;7486.87648773193;4.5229229927063;19.7080230922444;8.66372443746017;-8.4537785944927;7.50552272796631;312.00923192387;-8.15742663076798;-4.67528783359142;-2.63439406561763
00:00:39;18929.7987385271;28.6079063415527;-80.6728363037109;0.0974238589406013;0.330977415207788;90.4840087890625;1.94499875760812E-06;691.992542046809;352.21905262838;0.00212107691913843;-1.72414183907676E-06;0.00370026775635779;-0.00267152138985693;0.00510633317753673;-0.000887149828486145;2.66679784343424;210.948303222656;0.110164857969525;6670.96614837646;4.52254056930542;20.9139658967823;9.2076780648079;-8.90305331596561;6.687912940979;313.041231795581;-8.15578582148826;-4.67424572063214;-2.63328866205981
00:00:40;19660.5430900352;28.6078777313232;-80.6766662597656;0.0953749120235443;0.311664578417217;90.485466003418;-3.88999706046889E-06;713.095783116854;368.313641700475;0.00207027024589479;-2.15566274164303E-06;0.00362894381396472;-0.00262878881767392;0.0049996399320662;-0.000879334926139563;2.74997594272837;211.952560424805;0.0974282299622096;5927.79397964477;4.52222585678101;22.1563305482345;9.7671782190081;-9.37306278083118;5.94314336776733;314.128247481628;-8.15409882215707;-4.6731725737423;-2.63214250633041
00:00:41;20413.8941406952;28.6078491210938;-80.6806716918945;0.0933259576559067;0.292846173311749;90.4863204956055;-5.83499195272452E-06;735.447731096395;385.288403788441;0.00202377117238939;-2.12222107620619E-06;0.00354221812449396;-0.00256903073750436;0.00488677015528083;-0.000855878402944654;2.83708037010544;213.101531982422;0.0858667083559316;5252.68077850342;4.52196979522705;23.4315275038623;10.3397749430235;-9.86319693170874;5.26655340194702;315.271871455658;-8.15236282619031;-4.67206653907867;-2.63095328663254
00:00:42;21191.1655664183;28.607816696167;-80.6848526000977;0.0912770107388496;0.274727160220161;90.4873962402344;9.72498696683033E-07;759.076156526401;403.172023952677;0.0019814430270344;-2.29046690947143E-06;0.00344676105305552;-0.00250807055272162;0.00476791383698583;-0.000819839420728385;2.92888229180809;214.285430908203;0.0754480213988581;4640.98453521729;4.52176237106323;24.7364524316216;10.9245408474736;-10.3725892910601;4.65348339080811;316.472568044417;-8.15057496839588;-4.67092572164335;-2.62971862747993
00:00:43;21993.6983591551;28.6077842712402;-80.6892395019531;0.089228056371212;0.257399369717609;90.488395690918;-3.88999296774273E-06;784.006386931259;421.991711552623;0.00193067954387516;-2.3126483483793E-06;0.00335862766951323;-0.00244744285009801;0.00464931596070528;-0.000799349858425558;3.02576623805781;215.458694458008;0.0661002585834821;4088.24396133423;4.5215950012207;26.0695748508084;11.5208414150176;-10.9007650950082;4.09948825836182;317.729357897152;-8.14873233252976;-4.66974819002134;-2.6284360951927
00:00:44;22822.8609912032;28.6077499389648;-80.6938247680664;0.087179109454155;0.240752503502402;90.4891662597656;0;810.26702626157;441.776179327909;0.00187977927271277;-2.5393658233952E-06;0.00328287086449564;-0.00239815493114293;0.00453964853659272;-0.00078845996176824;3.12769626973417;216.64030456543;0.0577185610644;3589.42079544067;4.52146100997925;27.4359490539322;12.131078012309;-11.4485955386536;3.59951281547546;319.039369966116;-8.14683195111185;-4.66853197647514;-2.62710319850548
00:00:45;23680.0551351272;28.6077136993408;-80.6986236572266;0.0851301625370979;0.224708928497295;90.4899597167969;0;837.892963074559;462.557769436315;0.0018298567738384;-2.50042103289161E-06;0.00318317906931043;-0.00232915882952511;0.00441170483827591;-0.000757559027988464;3.23466564340956;217.846481323242;0.0502259913670072;3140.86079597473;4.52135419845581;28.8414809376605;12.7573850099177;-12.0183382925479;3.14988708496094;320.397274343626;-8.14487079258372;-4.66727506887474;-2.6257173802117
00:00:46;24566.7215529643;28.6076755523682;-80.7036514282227;0.0830812081694603;0.209204774456459;90.4905700683594;2.91749165626243E-06;866.924507803006;484.371181721845;0.00178385560866445;-2.63678157352842E-06;0.00309554254636168;-0.00227135885506868;0.00429625669494271;-0.000731870532035828;3.34664673463126;219.096755981445;0.0435405702404648;2738.41762542725;4.52127075195313;30.2912397096802;13.4030914603669;-12.6102327219977;2.74647617340088;321.7944977637;-8.14284574825821;-4.66597540233667;-2.62427600834656
00:00:47;25484.3459935226;28.6076374053955;-80.7089157104492;0.0810322612524033;0.1942199887038;90.4912796020508;3.88998705602717E-06;897.407611369977;507.254697833109;0.00172912119887769;-2.73899172498204E-06;0.003012451576069;-0.00221447879448533;0.0041772136464715;-0.000719203380867839;3.46358287643365;220.414672851563;0.0375938343986902;2378.62920761108;4.52120542526245;31.7904180286289;14.0703855919955;-13.2264437120186;2.38579154014587;323.217824478087;-8.14075361922174;-4.66463085103263;-2.62277636744197
00:00:48;26434.4644099185;28.6075954437256;-80.7144241333008;0.0789833143353462;0.179740651597536;90.4920043945313;2.91748892777832E-06;929.392778899889;531.249167562781;0.00168126448988914;-2.62915750681714E-06;0.00292218313552439;-0.00215012044645846;0.00405953172594309;-0.000694313552230597;3.5853721112063;221.828430175781;0.0323206394145954;2058.10141563416;4.52115440368652;33.3438704426188;14.7608820749782;-13.8682896105129;2.0644519329071;324.647581091653;-8.13859110500677;-4.66323922095564;-2.62121565061818
00:00:49;27418.668377853;28.607551574707;-80.7201919555664;0.0769343599677086;0.165758804846743;90.4926452636719;-2.9174882456573E-06;962.936469254556;556.398984709639;0.00163495168089867;-2.73436785391823E-06;0.00282928068190813;-0.00208799308165908;0.00393893849104643;-0.000664521008729935;3.71185894509063;223.371719360352;0.0276603457496603;1773.59890937805;4.52111482620239;34.9573650137495;15.4776028252528;-14.5376661094677;1.77920079231262;326.055248875233;-8.13635479194222;-4.6617982423971;-2.6195909512731
00:00:50;28431.2528437758;28.6075057983398;-80.7261962890625;0.0759317427873611;0.146032262677349;90.4931640625;2.91748688141524E-06;971.386192674893;567.196416223237;0.00163401744794101;-2.94528263111715E-06;0.00281711225397885;-0.00208465615287423;0.00392734399065375;-0.000654513074550778;3.74013988609953;225.071838378906;0.023585613778806;1523.83506298065;0;-14.5212025989636;-7.65167144863083;-0.895383291493788;1.52864611148834;327.401539811238;-8.13405782549584;-4.66031632803113;-2.61791146360319
00:00:51;29432.9699144783;28.6074619293213;-80.7321929931641;0.0759317427873611;0.121285225071074;90.4936294555664;6.80746688885847E-06;955.481210056966;563.848068092042;0.00166737602557987;-2.94621304419707E-06;0.00287679303437471;-0.00212753680534661;0.00400994066148996;-0.000670004053972662;3.67404760965107;226.894836425781;0.0201600046744206;1313.06087970734;0;-13.4786905682732;-7.15855016583995;-1.15428314908048;1.31710493564606;328.670158034991;-8.13178930854009;-4.65885093388301;-2.61624214967658
00:00:53;30418.660611569;28.6074161529541;-80.738151550293;0.0759317427873611;0.101251208955862;90.494140625;1.94498943528743E-06;940.517694489062;561.018361348472;0.00169746135361493;-3.14488647745748E-06;0.00293230311945081;-0.00217085471376777;0.0040842667222023;-0.000684373546391726;3.61118087663639;228.842758178711;0.0172866096096359;1135.57708263397;0;-12.6217776245477;-6.75387590680711;-1.37029604130922;1.13900017738342;329.87169249465;-8.12956088281567;-4.65740957998508;-2.61459156929997
00:00:54;31389.2137356922;28.6073703765869;-80.7440872192383;0.0759317427873611;0.0849162306189337;90.4946212768555;-3.8899775063328E-06;926.331362773862;558.620192369477;0.00172790884971619;-3.01019304060901E-06;0.00297801848500967;-0.00220184680074453;0.00415307655930519;-0.00069188978523016;3.55155355067096;230.837188720703;0.014866794469012;985.128164291382;0;-11.911858789466;-6.41917958375993;-1.55205685605277;0.988033950328827;331.006242333124;-8.12737047396143;-4.65599093604006;-2.61295824825988
00:00:55;32345.3650084306;28.6073265075684;-80.75;0.0759317427873611;0.0715587621896319;90.4950180053711;-6.80745779391145E-06;912.789689543707;556.582739228108;0.00175324513111264;-2.97956103167962E-06;0.00303808692842722;-0.00224358798004687;0.00422898074612021;-0.000716181064490229;3.49482577176479;232.855163574219;0.012829626739066;857.569873332977;0;-11.321910767814;-6.14121108359583;-1.70526093047359;0.860036492347717;332.070366043539;-8.12521636182198;-4.65459389796726;-2.61134095863591
00:00:56;33287.7254338069;28.6072826385498;-80.7558898925781;0.0759317427873611;0.0605953417324639;90.4950866699219;2.91748051495233E-06;899.78418265195;554.847665670474;0.00178969954140484;-2.90504385702661E-06;0.00310517475008965;-0.00229043397121131;0.00432144803926349;-0.000735092908143997;3.44059767446838;234.892669677734;0.0111127202081487;749.306440353394;0;-10.8300878140982;-5.90968564805951;-1.8344997486553;0.751405000686646;333.061024853746;-8.12309711457682;-4.65321754594272;-2.60973867377579
00:00:57;34216.8041779762;28.6072368621826;-80.7617568969727;0.0759317427873611;0.051537954245301;90.4952621459961;-4.86246563013992E-06;887.226558146479;553.367364557699;0.00183459848631173;-2.94155711344501E-06;0.0031598755158484;-0.00233183987438679;0.00440987898036838;-0.000734338944312185;3.38854622322932;236.945892333984;0.00965983995413198;657.035350799561;0;-10.4176760060816;-5.71610327387764;-1.94410485820718;0.658831715583801;333.976731071531;-8.1210115356714;-4.65186111057263;-2.60815053184677
00:00:58;35133.0281094434;28.6071929931641;-80.7676162719727;0.0759317427873611;0.0439867596390379;90.4958190917969;2.9174780138419E-06;875.045826080653;552.103388930796;0.00185567419975996;-2.88752494270739E-06;0.00320790382102132;-0.00236486736685038;0.00447150459513068;-0.000753080239519477;3.33841363274063;239.011169433594;0.00842032418591888;577.71897315979;0;-10.0692687518721;-5.55281935430386;-2.03861378099894;0.57927268743515;334.817571696237;-8.11895861855248;-4.65052394407844;-2.60657580465726
