TIME;ALT;LAT;LON;MASS;DYNPRESS;BEARING;HEADING;VERTSPEED;GROUNDSPEED;ANGMOMX;ANGMOMY;ANGMOMZ;ANGVELX;ANGVELY;ANGVELZ;MACH;TEMP_K;AIRDENS;PRESS_PA;THRUST
00:00:00;97.5955294240266;28.6083889007568;-80.5997543334961;0.255465418100357;4.87480219171519E-12;89.9981689453125;-2.91751121039852E-06;0.597465465051883;0.101593372064089;-0.000346146029187366;-2.26825814024778E-05;0.00295453402213752;-0.00115179794374853;0.00141866318881512;-0.000368863431503996;0.00179943512438001;282.250396728516;1.23623386337946;100162.422180176;26.1464757919312
00:00:00;147.867970935069;28.6083889007568;-80.599853515625;0.241616293787956;0.0436469278307077;90.2980346679688;-1.94500739780779E-06;95.0394016952574;19.6875433759875;0.00278244749642909;-0.0178329423069954;0.0212197545915842;-0.237727046012878;-0.1111169308424;0.00940639246255159;0.28824623913494;282.117462158203;1.22947837943383;99568.1610107422;26.1598844528198
00:00:02;298.893277599476;28.6083869934082;-80.6001892089844;0.227767154574394;0.202733637971313;90.4608764648438;9.7250381259073E-07;194.300632359932;43.2862521185509;0.00774092972278595;-0.0315534472465515;0.0155169768258929;-0.427168011665344;-0.213349863886833;0.0246616266667843;0.591629496722601;281.700561523438;1.20945118353733;97801.5365600586;26.1999015808105
00:00:03;555.252264762297;28.6083831787109;-80.6007919311523;0.213918015360832;0.481817823860157;90.5308227539063;-1.94500739780779E-06;296.830871490433;68.9772543777935;0.0106854680925608;-0.0437911301851273;0.00570475636050105;-0.592544615268707;-0.303304076194763;0.0416813567280769;0.906939372652346;280.934173583984;1.17634451803859;94865.592956543;26.2607231140137
00:00:04;914.764502028003;28.6083755493164;-80.6016616821289;0.200068891048431;0.822114128629499;90.5620422363281;-1.94500739780779E-06;388.236364202861;92.9123297636887;0.00902029499411583;-0.054305162280798;-0.00265714037232101;-0.743950188159943;-0.384093374013901;0.0582175515592098;1.19059389494057;279.740173339844;1.13170328901726;90877.6397705078;26.3314380645752
00:00:05;1362.74640965927;28.6083660125732;-80.6027679443359;0.186219751834869;1.17811372551453;90.5551452636719;0;473.687082360523;116.069202767407;0.00266744079999626;-0.0591408684849739;-0.00755998073145747;-0.817190587520599;-0.422914564609528;0.0693630650639534;1.45890626400694;278.069580078125;1.07878828853476;86111.1373901367;26.3985052108765
00:00:06;1902.92505132593;28.6083545684814;-80.6041412353516;0.172370627522469;1.59028318978869;90.5207214355469;-1.94500671568676E-06;562.632386714612;140.678851971035;-0.00442018499597907;-0.0640316680073738;-0.00561334006488323;-0.893375515937805;-0.463104099035263;0.0807441622018814;1.74197020296742;275.807983398438;1.01866218652784;80650.4211425781;26.453634262085
00:00:08;3082.65316686034;28.6083297729492;-80.6072158813477;0.116892345249653;1.2404484437476;90.4890747070313;-1.94500671568676E-06;514.504671355986;133.683274669697;-0.00329952128231525;-0.0121854562312365;0.00171243387740105;-0.228582680225372;-0.113947063684464;0.022678229957819;1.61358304846711;270.066528320313;0.899696809863076;69748.7716674805;4.57659673690796
00:00:09;3613.23967882153;28.6083202362061;-80.608642578125;0.114843398332596;1.12354079444292;90.4663009643555;-4.86251519760117E-06;506.530156527851;134.33928782987;-0.00295344972983003;-0.00579228950664401;0.00222338084131479;-0.109837874770164;-0.0518293753266335;0.0111432699486613;1.59921764493327;267.189331054688;0.85100759356341;65271.2860107422;4.57665824890137
00:00:10;4137.07178001013;28.6083087921143;-80.6100845336914;0.112794443964958;1.04330695394944;90.446044921875;-2.91750916403544E-06;501.368821812351;135.765656801502;-0.00282264826819301;-0.00288647878915071;0.00255595869384706;-0.0559518598020077;-0.0234763622283936;0.0056610987521708;1.59404931589473;264.207794189453;0.805482230844332;61090.1527404785;4.57545804977417
00:00:11;4656.81067975424;28.6082992553711;-80.6115417480469;0.110745497047901;0.97826197649728;90.427490234375;-2.91750870928809E-06;498.546521577747;137.861766890537;-0.00277003110386431;-0.00150016963016242;0.00273788068443537;-0.0302725825458765;-0.00992428883910179;0.00289638550020754;1.59669666100791;261.137817382813;0.762582328428465;57164.4630432129;4.57337188720703
00:00:12;5174.69313629158;28.6082897186279;-80.6130218505859;0.108696542680264;0.924696274765577;90.410400390625;-9.72503016782866E-07;497.709434750192;140.555115275762;-0.00275175855495036;-0.000809380901046097;0.0028567761182785;-0.0174985136836767;-0.00314300204627216;0.00145402399357408;1.60614214203695;257.994323730469;0.72188947801957;53462.6502990723;4.57067632675171
00:00:13;5692.63308667205;28.6082801818848;-80.6145324707031;0.106647595763206;0.879896847993634;90.3944091796875;0;498.584114790231;143.791678981655;-0.00275725149549544;-0.00045255440636538;0.00293041486293077;-0.0109160235151649;0.000379832519683987;0.000661418016534299;1.62160769290008;254.792175292969;0.683071214631762;49959.9151611328;4.56757736206055
00:00:14;6212.2919041412;28.6082725524902;-80.616081237793;0.104598648846149;0.84182781687181;90.3793563842773;-3.89001070288941E-06;500.954730785536;147.530201757917;-0.00276395794935524;-0.000260790198808536;0.00298497569747269;-0.00738870166242123;0.00228945212438703;0.000220832138438709;1.64248219444953;251.547073364258;0.645865543723936;46637.0429992676;4.56423187255859
00:00:15;6735.13438497577;28.6082630157471;-80.61767578125;0.102549694478512;0.808946188295532;90.3651123046875;0;504.658041060264;151.741527670679;-0.0027762318495661;-0.00015455337415915;0.00302243675105274;-0.00544341327622533;0.00336044025607407;-3.92294896300882E-05;1.66830665858081;248.275939941406;0.610060639085737;43478.7712097168;4.56076002120972
00:00:16;7262.47989694681;28.6082534790039;-80.6193161010742;0.100500747561455;0.780162037260234;90.3516235351563;0;509.573908236571;156.406850646651;-0.00278686126694083;-9.49911482166499E-05;0.00304575799964368;-0.00435693794861436;0.00396642740815878;-0.000194407635717653;1.69874350573964;244.997573852539;0.575482910990759;40472.8546142578;4.55725622177124
00:00:17;7795.53596162237;28.6082439422607;-80.6210098266602;0.0984518006443977;0.755083786078044;90.3387451171875;1.94500489669736E-06;515.602767804048;161.511508879465;-0.0027900745626539;-5.98256920056883E-05;0.00306632742285728;-0.00371772283688188;0.00432992773130536;-0.000281711603747681;1.73350119052416;241.733047485352;0.541985365832985;37609.1232299805;4.55379152297974
00:00:18;8335.4148648968;28.6082363128662;-80.6227569580078;0.0964028462767601;0.732843018698193;90.3265380859375;0;522.664675447311;167.045226049655;-0.00279232230968773;-3.88123007724062E-05;0.00307016959413886;-0.00333361583761871;0.00454008486121893;-0.000343782972777262;1.77226185814555;238.523971557617;0.509406053490104;34879.1389465332;4.55042219161987
00:00:19;8883.16538303345;28.608226776123;-80.6245651245117;0.0943538993597031;0.712547096498701;90.314811706543;-5.83501423534472E-06;530.717766926421;173.008319400133;-0.00279048620723188;-2.6827554393094E-05;0.0030745177064091;-0.00311474828049541;0.00466145668178797;-0.000375751696992666;1.8146597139526;235.45068359375;0.477551545016457;32276.7524719238;4.54719161987305
00:00:20;9439.81162414327;28.6082172393799;-80.6264419555664;0.092304952442646;0.693700275944753;90.3035888671875;-2.91750666292501E-06;539.754221274611;179.411455736075;-0.00278162397444248;-1.88457270269282E-05;0.00306971441023052;-0.00296280556358397;0.00473067164421082;-0.000396268762415275;1.86070324013387;232.516296386719;0.446433601203986;29797.5044250488;4.5441312789917
