TIME;ALT;LAT;LON;MASS;DYNPRESS;BEARING;HEADING;VERTSPEED;GROUNDSPEED;ANGMOMX;ANGMOMY;ANGMOMZ;ANGVELX;ANGVELY;ANGVELZ;MACH;TEMP_K;AIRDENS;PRESS_PA;THRUST
00:00:00;98.7620311928913;28.6083850860596;-80.599739074707;0.297465413808823;3.83877770429849E-12;89.9928359985352;4.86251883557998E-06;0.493837574094243;0.0835763585023277;0.000275136961136013;-3.11287985823583E-05;0.00362874031998217;-0.00146516028326005;0.00174589455127716;-8.56947153806686E-05;0.00148714196891463;282.247344970703;1.23607660257308;100148.597717285;26.1468181610107
00:00:00;141.203756202012;28.6083850860596;-80.5998306274414;0.283616274595261;0.0311357281170312;90.4063415527344;2.91751143777219E-06;80.1433993736087;16.9802348894158;0.00496314652264118;-0.019371135160327;0.029027109965682;-0.258240193128586;-0.116016656160355;0.00110943999607116;0.243290744743184;282.13525390625;1.2303713228708;99646.7590332031;26.1581583023071
00:00:02;268.274302839302;28.6083831787109;-80.6001205444336;0.269767165184021;0.14412230279968;90.55224609375;-2.91751143777219E-06;163.244378413076;37.7315011236855;0.0113054225221276;-0.0366214215755463;0.0192330870777369;-0.494784027338028;-0.244465067982674;0.0122490124776959;0.497886422335081;281.787170410156;1.21347962232899;98157.4630737305;26.1921873092651
00:00:03;483.590314056724;28.6083793640137;-80.6006469726563;0.255918025970459;0.344282114137996;90.6209106445313;-1.94500739780779E-06;249.573240094101;60.6613728276264;0.0140704717487097;-0.0478736087679863;0.00510824844241142;-0.647429645061493;-0.328269809484482;0.0259843803942204;0.764081683796727;281.155700683594;1.18548906845554;95678.4362792969;26.2448444366455
00:00:04;789.087227020413;28.6083717346191;-80.6014251708984;0.242068886756897;0.619936568063787;90.6456298828125;1.94500739780779E-06;335.436547417453;84.407144340525;0.0097478237003088;-0.0647845864295959;-0.00611014571040869;-0.882493317127228;-0.452325969934464;0.0442674569785595;1.03081409692879;280.172943115234;1.14707976739001;92254.8980712891;26.3087472915649
00:00:05;1176.69249981362;28.6083602905273;-80.6024398803711;0.228219762444496;0.895192941817254;90.627685546875;9.72503585217055E-07;406.930667848808;105.240272922531;-0.000683424004819244;-0.0682914331555367;-0.00988755561411381;-0.945612967014313;-0.485450774431229;0.0546401590108871;1.25572314659113;278.787078857422;1.10041441958337;88064.0258789063;26.3734493255615
00:00:06;1638.81392234284;28.6083488464355;-80.6036758422852;0.214370623230934;1.20438563563529;90.598876953125;0;481.751653533215;127.627636777784;-0.00813330058008432;-0.0741605535149574;-0.0033309489954263;-1.03412938117981;-0.531605124473572;0.0665789470076561;1.49384773571239;276.945861816406;1.04757834646311;83281.9747924805;26.4299869537354
00:00:08;2666.65246680379;28.6083221435547;-80.6065292358398;0.158892348408699;1.03316167108496;90.6114196777344;9.72503357843379E-07;458.3047324404;126.883376540832;-0.00140398333314806;-0.0139877488836646;0.003829016815871;-0.263195365667343;-0.130269035696983;0.0197638534009457;1.4377895260106;272.203765869141;0.939859100018286;73438.9572143555;4.57537412643433
00:00:09;3140.5707759019;28.6083106994629;-80.6078872680664;0.156843394041061;0.954160385897889;90.6109008789063;0;453.436807326962;128.45363933151;-0.000726205355022103;-0.00677074352279305;0.0043482924811542;-0.128902778029442;-0.0600929409265518;0.00994316674768925;1.43133594785416;269.760314941406;0.894247908961228;69247.7416992188;4.57668209075928
00:00:10;3610.22626220714;28.6082973480225;-80.609260559082;0.154794454574585;0.897099965932621;90.6083374023438;1.94500580619206E-06;450.051711843102;130.484742822014;-0.000240726265474223;-0.00341153773479164;0.00447419798001647;-0.0663455277681351;-0.0275601930916309;0.00511231413111091;1.42993815898842;267.206115722656;0.85127650601696;65296.012878418;4.57665920257568
00:00:11;4077.07399700861;28.608283996582;-80.6106643676758;0.152745500206947;0.848754316746474;90.6068954467773;-3.89001115763676E-06;447.987328533168;132.947538201705;-4.57770556749892E-06;-0.00178290344774723;0.00458786031231284;-0.0360641032457352;-0.0117294499650598;0.00254614697769284;1.43313444388131;264.555541992188;0.810576125843929;61557.4035644531;4.57564067840576
00:00:12;4542.41343997046;28.6082706451416;-80.6120986938477;0.15069654583931;0.807445823091737;90.6060485839844;0;447.108217273988;135.820884516829;0.000133395020384341;-0.000963358790613711;0.00467433268204331;-0.0208498109132051;-0.0037327716127038;0.001161725143902;1.44054876739694;261.821746826172;0.771841024104641;58010.0440979004;4.57388353347778
00:00:13;5007.41584675759;28.6082572937012;-80.6135635375977;0.148647591471672;0.771854221977674;90.6054458618164;4.86251246911706E-06;447.301600347024;139.088313484059;0.000213916981010698;-0.000536915671546012;0.00475130788981915;-0.0129561983048916;0.000463232019683346;0.000386545929359272;1.45187465555521;259.017303466797;0.734820404147467;54636.0893249512;4.57158946990967
00:00:14;5473.14445472974;28.6082439422607;-80.6150588989258;0.146598652005196;0.740912171218068;90.6048965454102;3.89000979339471E-06;448.471439008935;142.736764299431;0.000255982071394101;-0.000308612099615857;0.00482062576338649;-0.00874998420476913;0.00274008209817111;-6.86358325765468E-05;1.46685559806737;256.154602050781;0.699301605684332;51420.5017089844;4.56891584396362
00:00:15;5940.5696461359;28.6082286834717;-80.6166000366211;0.144549697637558;0.713749952409472;90.6045532226563;-9.7250233466184E-07;450.534381200092;146.755490890431;0.000283180532278493;-0.000181293798959814;0.00488386675715446;-0.00642131408676505;0.00403889920562506;-0.000341765000484884;1.48527054856005;253.246322631836;0.665110761502857;48351.1428833008;4.56598901748657
00:00:16;6410.58054347523;28.6082134246826;-80.6181869506836;0.14250074326992;0.689641670194973;90.6041870117188;1.94500421457633E-06;453.416946841608;151.135379471503;0.000304644228890538;-0.000109073051135056;0.00493641057983041;-0.0051121236756444;0.00479720532894135;-0.000503502145875245;1.50692347493438;250.305770874023;0.632100758116706;45417.8733825684;4.56290817260742
00:00:17;6883.9942703424;28.6082000732422;-80.6198196411133;0.140451803803444;0.667974813356608;90.6037368774414;3.89000751965796E-06;457.053773785985;155.868520082923;0.000316465535433963;-6.87085193931125E-05;0.00498063955456018;-0.00439106160774827;0.00523945270106196;-0.00060384051175788;1.53163600088966;247.347198486328;0.600148758127718;42612.3542785645;4.55975389480591
00:00:18;7361.56363627966;28.6081829071045;-80.6215057373047;0.138402849435806;0.648373819009811;90.6033935546875;-9.72501993601327E-07;461.38576380738;160.947750344249;0.000324368360452354;-4.39198156527709E-05;0.00501565029844642;-0.00395428715273738;0.00552161689847708;-0.000670410692691803;1.55923919741485;244.386169433594;0.569148995738983;39927.5093078613;4.55659103393555
00:00:19;7843.9798601931;28.6081676483154;-80.6232452392578;0.136353895068169;0.630714608978615;90.6029663085938;-2.9175048439356E-06;466.352503935399;166.364119478449;0.000334077194565907;-2.87293441942893E-05;0.005036860704422;-0.00368731212802231;0.00569718610495329;-0.000707256665918976;1.58954573881273;241.439804077148;0.539009927996706;37357.2807312012;4.55346965789795
00:00:20;8331.87211896107;28.6081504821777;-80.6250457763672;0.134304955601692;0.614473845111666;90.6025390625;-1.94500307770795E-06;471.89703076801;172.108483071275;0.00033518104464747;-1.99187106773024E-05;0.00505459448322654;-0.00353724812157452;0.00580574199557304;-0.000737440772354603;1.62230358969547;238.544464111328;0.509616044139591;34896.5148925781;4.55043125152588
00:00:21;8825.81667744834;28.60813331604;-80.6269149780273;0.132256001234055;0.599127022390137;90.6019897460938;0;477.97643299481;178.175447330405;0.000336548226187006;-1.43479337566532E-05;0.00507687497884035;-0.00345032475888729;0.00588908372446895;-0.000759421789553016;1.65719266874618;235.763687133789;0.480829871110415;32541.5306091309;4.54750728607178
00:00:22;9326.35921124741;28.6081161499023;-80.6288452148438;0.130207046866417;0.584412195203491;90.6015625;-9.72501311480301E-07;484.574794520656;184.568900825896;0.000343525462085381;-1.02517460618401E-05;0.00507998000830412;-0.00337828835472465;0.00593795347958803;-0.000765295524615794;1.6941765939535;233.099273681641;0.452671827508074;30289.6327972412;4.54472398757935
00:00:23;9834.03816671204;28.608097076416;-80.6308441162109;0.128158092498779;0.570134443326781;90.6009902954102;3.8900043364265E-06;491.691092689241;191.297815218204;0.000340658734785393;-8.23422396933893E-06;0.00507641211152077;-0.00334138097241521;0.00595642114058137;-0.000775789900217205;1.73328068402066;230.549163818359;0.425176060048765;28138.5669708252;4.5420994758606
