TIME;ALT;LAT;LON;MASS;DYNPRESS;BEARING;HEADING;VERTSPEED;GROUNDSPEED;ANGMOMX;ANGMOMY;ANGMOMZ;ANGVELX;ANGVELY;ANGVELZ;MACH;TEMP_K;AIRDENS;PRESS_PA;THRUST
00:00:00;98.1319885104895;28.6083850860596;-80.5997467041016;0.27646541595459;4.20320130549988E-12;89.9945068359375;1.94500739780779E-06;0.533512531014921;0.090466097353986;0.000540411216206849;-3.1404309993377E-05;0.00333362631499767;-0.00139564287383109;0.0016022379277274;0.00012773132766597;0.00160670129199449;282.248992919922;1.23616147863184;100156.059265137;26.1466341018677
00:00:00;144.192024130374;28.6083850860596;-80.5998382568359;0.262616276741028;0.0366546039073616;90.3393478393555;-5.83502242079703E-06;87.0223188187679;18.2378420532381;0.00372877926565707;-0.0187761038541794;0.0240788906812668;-0.249923959374428;-0.115336455404758;0.00635403394699097;0.264054392999342;282.127258300781;1.22997096355994;99611.5112304687;26.1589288711548
00:00:02;282.318423449993;28.6083831787109;-80.6001510620117;0.248767152428627;0.169948619385258;90.4815673828125;-2.91751143777219E-06;177.572302417944;40.3042149175002;0.00979992933571339;-0.0342635661363602;0.0172469429671764;-0.463334232568741;-0.230207934975624;0.0207787174731493;0.541133524194244;281.747589111328;1.211629878265;97994.0719604492;26.1957426071167
00:00:03;516.600076440722;28.6083793640137;-80.6007080078125;0.234918028116226;0.405218673232954;90.5210571289063;1.94500739780779E-06;271.456732569766;64.5720285009982;0.0134694799780846;-0.0460807420313358;0.00557670556008816;-0.6234490275383;-0.317092597484589;0.0366668626666069;0.830249237336755;281.054351806641;1.18126632789092;95303.2608032227;26.2522439956665
00:00:04;847.677667588927;28.6083717346191;-80.6015319824219;0.221068888902664;0.714798080209864;90.591552734375;1.94500717043411E-06;360.720863506438;88.7924258680774;0.0103060668334365;-0.0599125660955906;-0.00414159614592791;-0.819539427757263;-0.421277731657028;0.0555007755756378;1.10748588903787;279.973205566406;1.13988126544707;91610.595703125;26.3195581436157
00:00:05;1262.55283370707;28.608362197876;-80.6025924682617;0.207219764590263;1.01538779318508;90.7195434570313;-2.91751030090381E-06;436.258172566185;110.325087028531;0.00226151500828564;-0.0628319084644318;-0.00855942908674479;-0.869550943374634;-0.447683304548264;0.0649568811058998;1.34516182317337;278.460052490234;1.09037379068482;87158.1344604492;26.3854532241821
00:00:06;1759.79153180216;28.6083469390869;-80.6038970947266;0.193370625376701;1.37512993319863;90.8099060058594;-9.72503357843379E-07;518.61342794794;133.919061389229;-0.00538676651194692;-0.068659707903862;-0.00415560277178884;-0.957628011703491;-0.493811935186386;0.0776319950819016;1.60700728798333;276.432067871094;1.03422146924745;82067.5735473633;26.4415149688721
00:00:08;2857.78071118984;28.6083106994629;-80.6068572998047;0.137892335653305;1.1313377363914;90.801025390625;-1.94500580619206E-06;485.097665080864;130.258107537441;-0.00202120328322053;-0.0131892990320921;0.0027633982244879;-0.247534543275833;-0.123377032577991;0.0228884760290384;1.52133559007568;271.235809326172;0.92117896922335;71723.3657836914;4.5760817527771
00:00:09;3358.95451289508;28.6082935333252;-80.6082458496094;0.135843396186829;1.03687458359915;90.7861328125;1.94500626093941E-06;479.171087024879;131.487770374111;-0.00218619429506361;-0.00631573051214218;0.00342523748986423;-0.120037414133549;-0.0561695024371147;0.0110077746212482;1.51238789896222;268.587890625;0.874002557844047;67385.856628418;4.5768141746521
00:00:10;3855.0355005404;28.6082763671875;-80.6096572875977;0.133794441819191;0.9700789969137;90.7771301269531;-9.72502903096029E-07;475.218013666997;133.295254706923;-0.00181573664303869;-0.00315768434666097;0.00370619259774685;-0.0613084435462952;-0.0255631878972054;0.00562782632187009;1.51004037617042;265.828857421875;0.829694404922265;63312.5648498535;4.57623434066772
00:00:11;4347.93100442179;28.6082592010498;-80.6110916137695;0.131745502352715;0.914475839305343;90.7693176269531;-1.94500535144471E-06;472.973277721706;135.625118706974;-0.00167264533229172;-0.00164168328046799;0.00387944187968969;-0.0331644341349602;-0.0108169913291931;0.00283054448664188;1.51352664337994;262.974243164063;0.787816522782185;59471.3668823242;4.57469797134399
00:00:12;4839.30187525507;28.6082420349121;-80.612548828125;0.129696547985077;0.867660063980132;90.76220703125;-9.72502448348678E-07;472.226189829019;138.438581681362;-0.00159831682685763;-0.000883944041561335;0.00399319687858224;-0.0191180370748043;-0.00342223513871431;0.00135006755590439;1.52225063769038;260.038391113281;0.748018583914339;55836.6661071777;4.57247543334961
00:00:13;5330.612551664;28.6082248687744;-80.6140365600586;0.127647593617439;0.827790037675681;90.7557067871094;-9.7250233466184E-07;472.80662400268;141.705562406396;-0.00156295101623982;-0.000492081919219345;0.00408177776262164;-0.0118750873953104;0.000433873676229268;0.000540622510015965;1.53573799671467;257.035278320313;0.710013006129952;52387.6190185547;4.5697717666626
00:00:14;5823.16689346079;28.6082077026367;-80.6155624389648;0.125598639249802;0.793425863734705;90.7496337890625;-2.91750643555133E-06;474.573855230731;145.402260239232;-0.00154884846415371;-0.000282212509773672;0.00414860947057605;-0.0080105708912015;0.00252149323932827;7.99693298176862E-05;1.55360000582969;253.979064941406;0.67356685198548;49107.5477600098;4.56674718856812
