Time,Surface Speed (m/s),GForce (g),Acceleration (m/s^2),Thrust (kN),TWR,Mass (t),Pitch (deg),Heading (deg),Roll (deg),Angle of Attack (deg),Mach number,Altitude from Terrain (m),Altitude from the Sea (m),Downrange Distance (m),Latitude (deg),Longitude (deg),Apoapsis (m),Periapsis (m),Time to Apoapsis (s),Time to Periapsis (s),Inclination (deg),Orbital Velocity (m/s),Gravity (m/s^2),Target Distance (m),Target Speed (m/s),Stage DeltaV (m/s),Vessel DeltaV (m/s),Pressure (kPa),External Temperature (K),
197.28,571.98,0,9.51,0,,0.08,9.82,,167.4,-30.92,1.87,,106519.87,88944.89,28.61275,-81.5109,,,,,,,,,,,,0,571.59,
198.28,575.55,0,9.51,0,,0.08,9.27,,167.4,-31.25,1.89,,106303.48,89467.58,28.61278,-81.51625,,,,,,,,,,,,0,575.15,
199.28,579.25,0,9.51,0,,0.08,8.72,,167.41,-31.56,1.91,,106077.6,89990.28,28.6128,-81.52161,,,,,,,,,,,,0,578.84,
200.3,583.16,0,9.51,0,,0.08,8.14,,167.41,-31.86,1.92,,105837.41,90523.43,28.61283,-81.52707,,,,,,,,,,,,0,582.73,
201.3,587.13,0,9.51,0,,0.08,7.58,,167.41,-32.13,1.94,,105592.33,91046.14,28.61285,-81.53242,,,,,,,,,,,,0,586.68,
202.3,591.22,0,9.51,0,,0.08,7.01,,167.41,-32.4,1.96,,105337.76,91568.86,28.61288,-81.53778,,,,,,,,,,,,0,590.76,
203.3,595.43,0,9.51,0,,0.08,6.44,,167.41,-32.64,1.98,,105073.69,92091.58,28.6129,-81.54313,,,,,,,,,,,,0,594.96,
204.3,599.77,0,9.51,0,,0.08,5.86,,167.42,-32.87,2,,104800.11,92614.32,28.61293,-81.54849,,,,,,,,,,,,0,599.28,
205.3,604.22,0,9.51,0,,0.08,5.27,,167.42,-33.08,2.02,,104517.04,93137.05,28.61296,-81.55384,,,,,,,,,,,,0,603.72,
206.3,608.79,0,9.51,0,,0.08,4.68,,167.42,-33.27,2.05,,104224.46,93659.8,28.61298,-81.5592,,,,,,,,,,,,0,608.28,
207.3,613.47,0,9.51,0,,0.08,4.08,,167.42,-33.45,2.07,,103922.38,94182.56,28.61301,-81.56455,,,,,,,,,,,,0,612.96,
208.3,618.26,0,9.51,0,,0.08,3.47,,167.42,-33.6,2.09,,103610.79,94705.32,28.61303,-81.56991,,,,,,,,,,,,0,617.76,
209.3,623.16,0,9.51,0,,0.08,2.86,,167.42,-33.74,2.11,,103289.7,95228.09,28.61306,-81.57526,,,,,,,,,,,,0,622.67,
210.3,628.17,0,9.52,0,,0.08,2.24,,167.42,-33.86,2.14,,102959.11,95750.88,28.61308,-81.58062,,,,,,,,,,,,0,627.71,
211.32,633.38,0,9.52,0,,0.08,1.59,,167.43,-33.96,2.16,,102612.11,96284.12,28.61311,-81.58608,,,,,,,,,,,,0,632.97,
212.32,638.59,0,9.52,0,,0.08,0.95,,167.43,-34.03,2.18,,102262.31,96806.92,28.61313,-81.59144,,,,,,,,,,,,0,638.26,
213.32,643.9,0,9.52,0,,0.08,0.3,,167.43,-34.09,2.21,,101903,97329.74,28.61316,-81.59679,,,,,,,,,,,,0,643.67,
214.32,649.31,0,9.52,0,,0.08,-0.36,,167.43,-34.12,2.23,,101534.19,97852.56,28.61318,-81.60215,,,,,,,,,,,,0,649.22,
215.32,654.81,0,9.52,0,,0.08,-1.03,,167.43,-34.13,2.26,,101155.86,98375.39,28.61321,-81.6075,,,,,,,,,,,,0,654.9,
216.32,660.4,0,9.52,0,,0.08,-1.72,,167.43,-34.11,2.29,,100768.02,98898.23,28.61323,-81.61286,,,,,,,,,,,,0,660.71,
217.32,666.08,0,9.52,0,,0.08,-2.41,,167.43,-34.07,2.31,,100370.68,99421.08,28.61326,-81.61822,,,,,,,,,,,,0,666.67,
218.32,671.84,0,9.52,0,,0.08,-3.13,,167.43,-34.01,2.34,,99963.82,99943.94,28.61328,-81.62357,,,,,,,,,,,,0,672.78,
219.34,677.81,0,9.52,0,,0.08,-3.87,,167.43,-33.91,2.37,,99539.02,100477.28,28.61331,-81.62904,,,,,,,,,,,,0,679.17,
220.34,683.75,0,9.52,0,,0.08,-4.62,,167.43,-33.79,2.4,,99112.94,101000.16,28.61333,-81.63439,,,,,,,,,,,,0,685.6,
221.36,689.88,0,9.52,0,,0.08,-5.4,,167.43,-33.64,2.43,,98668.54,101533.52,28.61336,-81.63986,,,,,,,,,,,,0,692.32,
222.36,695.98,0,9.53,0,,0.08,-6.19,,167.43,-33.46,2.46,,98223.24,102056.43,28.61338,-81.64521,,,,,,,,,,,,0,699.08,
223.36,702.15,0,9.53,0,,0.08,-6.99,,167.43,-33.24,2.48,,97768.42,102579.35,28.61341,-81.65057,,,,,,,,,,,,0,706.01,
224.36,708.39,0,9.53,0,,0.08,-7.83,,167.43,-33,2.51,,97304.09,103102.28,28.61343,-81.65593,,,,,,,,,,,,0,713.12,
225.38,714.84,0,9.53,0,,0.08,-8.7,,167.43,-32.71,2.54,,96820.66,103635.68,28.61346,-81.66139,,,,,,,,,,,,0,720.55,
226.4,721.36,0,9.53,0,,0.08,-9.61,,167.43,-32.38,2.57,,96327.33,104169.1,28.61349,-81.66686,,,,,,,,,,,,0,728.18,
227.4,727.82,0,9.53,0,,0.08,-10.53,,167.42,-32.01,2.6,,95834.06,104692.07,28.61351,-81.67221,,,,,,,,,,,,0,735.85,
228.4,734.34,0,9.53,0,,0.08,-11.48,,167.42,-31.6,2.63,,95331.27,105215.05,28.61354,-81.67757,,,,,,,,,,,,0,743.7,
229.4,740.93,0,9.53,0,,0.08,-12.47,,167.42,-31.15,2.66,,94818.95,105738.04,28.61356,-81.68293,,,,,,,,,,,,0,751.73,
230.42,747.72,0,9.53,0,,0.08,-13.53,,167.41,-30.63,2.69,,94286.58,106271.51,28.61359,-81.68839,,,,,,,,,,,,0,760.11,
231.42,754.44,0,9.53,0,,0.08,-14.6,,167.41,-30.08,2.71,,93755.03,106794.53,28.61361,-81.69375,,,,,,,,,,,,0,768.49,
232.42,761.21,0,9.53,0,,0.08,-15.73,,167.4,-29.46,2.74,,93213.95,107317.56,28.61364,-81.69911,,,,,,,,,,,,0,777.03,
233.42,768.05,0,9.53,0,,0.08,-16.91,,167.4,-28.78,2.77,,92663.35,107840.61,28.61366,-81.70447,,,,,,,,,,,,0,785.74,
234.42,774.94,0,9.53,0,,0.08,-18.15,,167.39,-28.04,2.79,,92103.22,108363.67,28.61369,-81.70983,,,,,,,,,,,,0,794.6,
235.42,781.89,0,9.53,0,,0.08,-19.45,,167.38,-27.22,2.82,,91533.57,108886.74,28.61371,-81.71519,,,,,,,,,,,,0,803.6,
236.42,788.89,0,9.53,0,,0.08,-20.82,,167.37,-26.33,2.84,,90954.39,109409.83,28.61374,-81.72054,,,,,,,,,,,,0,812.73,
237.42,795.94,0,9.54,0,,0.08,-22.27,,167.36,-25.36,2.87,,90365.68,109932.93,28.61376,-81.7259,,,,,,,,,,,,0,822.01,
238.42,803.05,0,9.54,0,,0.08,-23.8,,167.35,-24.3,2.89,,89767.45,110456.04,28.61379,-81.73126,,,,,,,,,,,,0,831.47,
239.42,810.2,0,9.54,0,,0.08,-25.42,,167.33,-23.15,2.92,,89159.69,110979.17,28.61381,-81.73662,,,,,,,,,,,,0,841.11,
240.44,817.55,0,9.54,0,,0.08,-27.16,,167.32,-21.87,2.94,,88529.96,111512.77,28.61384,-81.74209,,,,,,,,,,,,0,851.14,
241.46,824.95,0,9.54,0,,0.08,-29.02,,167.31,-20.47,2.97,,87890.31,112046.4,28.61386,-81.74755,,,,,,,,,,,,0,861.34,
242.48,832.39,0,9.54,0,,0.08,-30.98,,167.29,-18.97,2.99,,87240.74,112580.03,28.61389,-81.75302,,,,,,,,,,,,0,871.69,
243.48,839.74,0,9.54,0,,0.08,-33.02,,167.27,-17.37,3.01,,86594.29,113103.22,28.61391,-81.75838,,,,,,,,,,,,0,881.98,
244.48,847.13,0,9.54,0,,0.08,-35.18,,167.25,-15.65,3.04,,85938.31,113626.43,28.61394,-81.76374,,,,,,,,,,,,0,892.4,
245.48,854.56,0,9.54,0,,0.08,-37.46,,167.23,-13.81,3.06,,85272.79,114149.65,28.61396,-81.7691,,,,,,,,,,,,0,902.98,
246.5,862.19,0,9.55,0,,0.08,-39.91,,167.21,-11.8,3.08,,84584.13,114683.35,28.61399,-81.77457,,,,,,,,,,,,0,914.01,
247.5,869.71,0,9.55,0,,0.08,-42.44,,167.19,-9.71,3.11,,83899.35,115206.61,28.61401,-81.77993,,,,,,,,,,,,0,925.05,
248.5,877.27,0,9.55,0,,0.08,-45.07,,167.17,-7.51,3.13,,83205.02,115729.87,28.61404,-81.78529,,,,,,,,,,,,0,936.31,
249.5,884.87,0,9.55,0,,0.08,-47.81,,167.15,-5.21,3.15,,82501.16,116253.16,28.61406,-81.79065,,,,,,,,,,,,0,947.77,
250.5,892.51,0,9.56,0,,0.08,-50.62,,167.13,-2.83,3.18,,81787.75,116776.45,28.61409,-81.79601,,,,,,,,,,,,0,959.43,
251.5,900.18,0,9.56,0,,0.08,-53.47,,167.12,-0.39,3.2,,81064.79,117299.76,28.61411,-81.80137,,,,,,,,,,,,0,971.25,
252.5,907.89,0,9.56,0,,0.08,-56.34,,167.1,2.05,3.22,,80332.29,117823.07,28.61414,-81.80673,,,,,,,,,,,,0,983.21,
253.5,915.63,0,9.57,0,,0.08,-59.16,,167.1,4.46,3.25,,79590.24,118346.39,28.61416,-81.81209,,,,,,,,,,,,0,995.27,
254.52,923.57,0,9.57,0,,0.08,-61.92,,167.1,6.8,3.27,,78823.5,118880.18,28.61419,-81.81756,,,,,,,,,,,,0,1007.63,
255.52,931.37,0,9.58,0,,0.08,-64.42,,167.11,8.91,3.29,,78062.14,119403.5,28.61421,-81.82292,,,,,,,,,,,,0,1019.76,
256.52,939.21,0.01,9.58,0,,0.08,-66.64,,167.14,10.74,3.31,,77291.23,119926.8,28.61424,-81.82828,,,,,,,,,,,,0,1031.82,
257.52,947.07,0.01,9.58,0,,0.08,-68.45,,167.2,12.17,3.33,,76510.75,120450.07,28.61426,-81.83365,,,,,,,,,,,,0,1043.77,
258.52,954.95,0.01,9.59,0,,0.08,-69.73,,167.27,13.1,3.35,,75720.7,120973.31,28.61429,-81.83901,,,,,,,,,,,,0,1055.53,
259.52,962.86,0.01,9.59,0,,0.08,-70.36,,167.36,13.39,3.36,,74921.09,121496.5,28.61431,-81.84437,,,,,,,,,,,,0,1067.03,
260.54,970.95,0.01,9.6,0,,0.08,-70.22,,167.46,12.93,3.38,,74095.62,122030.09,28.61434,-81.84983,,,,,,,,,,,,0,1078.5,
261.54,978.91,0.01,9.6,0,,0.08,-69.24,,167.55,11.66,3.39,,73276.66,122553.16,28.61436,-81.85519,,,,,,,,,,,,0,1089.69,
262.54,986.91,0.01,9.6,0,,0.08,-67.39,,167.6,9.54,3.4,,72448.13,123076.15,28.61439,-81.86055,,,,,,,,,,,,0,1100.74,
263.54,994.94,0.01,9.6,0,,0.08,-64.73,,167.62,6.64,3.41,,71610.02,123599.08,28.61441,-81.8659,,,,,,,,,,,,0,1111.42,
264.54,1003.01,0.01,9.59,0,,0.08,-61.42,,167.61,3.12,3.42,,70762.34,124121.97,28.61444,-81.87126,,,,,,,,,,,,0,1121.75,
265.54,1011.11,0.01,9.57,0,,0.08,-57.77,,167.58,-0.72,3.43,,69905.09,124644.83,28.61446,-81.87662,,,,,,,,,,,,0.01,1131.78,
266.54,1019.23,0.01,9.53,0,,0.08,-54.23,,167.53,-4.46,3.43,,69038.3,125167.7,28.61449,-81.88197,,,,,,,,,,,,0.01,1141.56,
267.54,1027.36,0.02,9.48,0,,0.08,-51.34,,167.48,-7.53,3.44,,68161.98,125690.6,28.61451,-81.88733,,,,,,,,,,,,0.01,1151.15,
268.54,1035.49,0.02,9.42,0,,0.08,-49.72,,167.42,-9.36,3.45,,67276.19,126213.57,28.61454,-81.89269,,,,,,,,,,,,0.01,1160.62,
269.54,1043.62,0.03,9.39,0,,0.08,-49.89,,167.36,-9.44,3.45,,66380.95,126736.65,28.61456,-81.89805,,,,,,,,,,,,0.01,1170.05,
270.54,1051.77,0.03,9.4,0,,0.08,-52.12,,167.31,-7.51,3.46,,65476.28,127259.84,28.61459,-81.90341,,,,,,,,,,,,0.01,1179.58,
271.54,1059.96,0.02,9.47,0,,0.08,-56.19,,167.25,-3.77,3.46,,64562.18,127783.12,28.61461,-81.90877,,,,,,,,,,,,0.01,1189.34,
272.54,1068.19,0.01,9.55,0,,0.08,-61.31,,167.23,0.97,3.47,,63638.59,128306.45,28.61463,-81.91413,,,,,,,,,,,,0.01,1199.26,
273.56,1076.6,0.02,9.62,0,,0.08,-66.16,,167.25,5.44,3.47,,62686.7,128840.2,28.61466,-81.9196,,,,,,,,,,,,0.02,1209.27,
274.56,1084.81,0.04,9.67,0,,0.08,-68.88,,167.35,7.82,3.48,,61743.8,129363.32,28.61468,-81.92496,,,,,,,,,,,,0.02,1218.92,
275.58,1093.18,0.05,9.68,0,,0.08,-68.26,,167.48,6.93,3.49,,60772.15,129896.6,28.61471,-81.93042,,,,,,,,,,,,0.02,1228.6,
276.6,1101.6,0.03,9.62,0,,0.08,-64.22,,167.53,2.73,3.49,,59790.52,130429.6,28.61474,-81.93588,,,,,,,,,,,,0.02,1238.26,
277.6,1109.9,0.02,9.46,0,,0.08,-58.81,,167.49,-2.79,3.5,,58818.49,130952,28.61476,-81.94123,,,,,,,,,,,,0.03,1247.79,
278.6,1118.16,0.06,9.22,0,,0.08,-55.18,,167.41,-6.53,3.5,,57837.04,131474.48,28.61478,-81.94658,,,,,,,,,,,,0.03,1257.35,
279.6,1126.38,0.07,9.15,0,,0.08,-56.15,,167.32,-5.77,3.51,,56846.33,131997.19,28.61481,-81.95194,,,,,,,,,,,,0.03,1267.01,
280.6,1134.67,0.03,9.39,0,,0.08,-61.63,,167.26,-0.62,3.51,,55846.36,132520.13,28.61483,-81.9573,,,,,,,,,,,,0.04,1277.08,
281.62,1143.13,0.06,9.67,0,,0.08,-67.63,,167.3,4.99,3.52,,54816.68,133053.49,28.61486,-81.96276,,,,,,,,,,,,0.04,1287.85,
282.64,1151.51,0.09,9.76,0,,0.08,-68.31,,167.44,5.37,3.53,,53777.03,133586.38,28.61488,-81.96822,,,,,,,,,,,,0.05,1298.75,
283.64,1159.78,0.03,9.51,0,,0.08,-62.81,,167.48,-0.23,3.54,,52748.09,134108.29,28.61491,-81.97357,,,,,,,,,,,,0.06,1309.85,
284.64,1168.04,0.09,8.95,0,,0.08,-57.8,,167.39,-5.29,3.55,,51709.78,134630.14,28.61493,-81.97891,,,,,,,,,,,,0.07,1321.88,
285.64,1176.22,0.09,8.96,0,,0.08,-60.54,,167.3,-2.78,3.57,,50662.43,135152.37,28.61496,-81.98426,,,,,,,,,,,,0.08,1334.93,
286.64,1184.47,0.08,9.62,0,,0.08,-67.59,,167.31,3.88,3.59,,49605.92,135674.76,28.61498,-81.98961,,,,,,,,,,,,0.09,1349.5,
287.64,1192.59,0.13,9.81,0,,0.08,-67.33,,167.44,3.36,3.62,,48539.91,136196.48,28.61501,-81.99496,,,,,,,,,,,,0.1,1365.43,
288.64,1200.78,0.09,8.92,0,,0.08,-60.43,,167.41,-3.57,3.65,,47464.45,136717.57,28.61503,-82.0003,,,,,,,,,,,,0.11,1383.16,
289.64,1208.83,0.14,8.62,0,,0.08,-61.97,,167.3,-2.18,3.68,,46380.11,137239.03,28.61506,-82.00564,,,,,,,,,,,,0.13,1402.3,
290.66,1217.06,0.17,9.84,0,,0.08,-68.73,,167.35,4.17,3.72,,45264.86,137771.04,28.61508,-82.01109,,,,,,,,,,,,0.15,1423.66,
291.68,1225.21,0.07,9.15,0,,0.08,-63.25,,167.42,-1.43,3.76,,44139.8,138301.94,28.61511,-82.01653,,,,,,,,,,,,0.17,1446.55,
292.68,1233.07,0.21,8.17,0,,0.08,-62.76,,167.31,-2.01,3.8,,43027.89,138822.46,28.61513,-82.02186,,,,,,,,,,,,0.2,1470.48,
293.68,1240.88,0.26,10.04,0,,0.08,-68.58,,167.38,3.43,3.84,,41907.32,139343.08,28.61516,-82.02719,,,,,,,,,,,,0.23,1495.9,
294.68,1248.53,0.22,7.93,0,,0.08,-61.95,,167.36,-3.22,3.89,,40777.6,139862.44,28.61518,-82.03251,,,,,,,,,,,,0.27,1522.26,
295.68,1255.9,0.18,8.99,0,,0.08,-68.07,,167.32,2.61,3.93,,39639.76,140382.18,28.61521,-82.03784,,,,,,,,,,,,0.31,1549.19,
296.68,1262.97,0.2,7.78,0,,0.08,-63.26,,167.37,-2.32,3.98,,38493.32,140900.56,28.61523,-82.04315,,,,,,,,,,,,0.36,1576.53,
297.68,1269.69,0.26,8.59,0,,0.08,-68.26,,167.33,2.43,4.02,,37339.22,141418.87,28.61526,-82.04846,,,,,,,,,,,,0.42,1594.59,
298.7,1276.09,0.41,6.22,0,,0.08,-63.5,,167.34,-2.41,4.06,,36153.92,141945.94,28.61528,-82.05386,,,,,,,,,,,,0.5,1600.68,
299.7,1281.85,0.51,9.52,0,,0.08,-67.36,,167.37,1.13,4.1,,34984.91,142462.14,28.61531,-82.05915,,,,,,,,,,,,0.59,1606.15,
300.72,1287.15,0.4,6.05,0,,0.08,-67.75,,167.31,1.41,4.14,,33785.6,142987.07,28.61533,-82.06453,,,,,,,,,,,,0.7,1611.18,
301.72,1291.55,0.64,4.14,0,,0.08,-65.33,,167.31,-1.12,4.18,,32603.67,143499.91,28.61535,-82.06978,,,,,,,,,,,,0.82,1615.41,
302.72,1295.13,0.58,4.28,0,,0.08,-65.13,,167.33,-1.52,4.22,,31416.58,144011,28.61538,-82.07502,,,,,,,,,,,,0.98,1618.87,
303.72,1297.66,0.7,5.67,0,,0.08,-65.81,,167.34,-1.05,4.25,,30225.17,144519.88,28.6154,-82.08023,,,,,,,,,,,,1.16,1621.35,
304.74,1298.96,0.83,5,0,,0.08,-66.04,,167.33,-0.99,4.28,,29006.55,145036.13,28.61543,-82.08552,,,,,,,,,,,,1.39,1622.7,
305.74,1298.74,0.99,2.9,0,,0.08,-66.29,,167.32,-0.88,4.3,,27809.81,145538.99,28.61545,-82.09067,,,,,,,,,,,,1.67,1622.66,
306.76,1296.71,1.22,2.65,0,,0.08,-67.48,,167.31,0.13,4.32,,26588.67,146048.02,28.61548,-82.09588,,,,,,,,,,,,2,1620.96,
307.76,1292.64,1.41,6.93,0,,0.08,-67.96,,167.32,0.4,4.32,,25392.79,146542.43,28.6155,-82.10095,,,,,,,,,,,,2.4,1617.37,
308.76,1286.15,1.66,8.11,0,,0.08,-67.36,,167.31,-0.33,4.33,,24200.32,147031.37,28.61552,-82.10596,,,,,,,,,,,,2.89,1611.54,
309.76,1276.82,1.96,11.22,0,,0.08,-67.97,,167.31,0.08,4.32,,23013.77,147514.04,28.61555,-82.1109,,,,,,,,,,,,3.47,1603.09,
310.76,1264.22,2.31,13.96,0,,0.08,-68.21,,167.3,0.17,4.3,,21835.96,147989.22,28.61557,-82.11577,,,,,,,,,,,,4.17,1591.58,
311.78,1247.5,2.72,17.93,0,,0.08,-68.31,,167.3,0.09,4.28,,20647.01,148464.9,28.61559,-82.12064,,,,,,,,,,,,5.04,1576.21,
312.78,1226.83,3.17,22.29,0,,0.08,-68.44,,167.3,0.05,4.24,,19497.38,148920.98,28.61562,-82.12532,,,,,,,,,,,,6.06,1557.07,
313.8,1200.94,3.66,27.12,0,,0.08,-68.54,,167.29,-0.02,4.17,,18345.45,149374.06,28.61564,-82.12996,,,,,,,,,,,,7.31,1532.93,
314.8,1170.64,4.17,31.98,0,,0.08,-68.74,,167.28,0.01,4.08,,17240.97,149804.68,28.61566,-82.13437,,,,,,,,,,,,8.75,1504.42,
315.82,1134.76,4.66,36.79,0,,0.08,-68.91,,167.27,0,3.96,,16144.56,150228.31,28.61569,-82.13871,,,,,,,,,,,,10.47,1450.03,
316.84,1094.31,5.1,41.07,0,,0.08,-69.1,,167.27,0,3.8,,15083.23,150634.55,28.61571,-82.14287,,,,,,,,,,,,12.45,1340.56,
317.84,1050.91,5.46,44.52,0,,0.08,-69.29,,167.26,0,3.62,,14080.7,151014.59,28.61573,-82.14676,,,,,,,,,,,,14.63,1232.11,
318.84,1004.56,5.74,47.25,0,,0.08,-69.48,,167.24,0,3.43,,13118.99,151375.54,28.61575,-82.15046,,,,,,,,,,,,17.04,1130.51,
319.84,956.03,5.94,49.18,0,,0.08,-69.69,,167.23,0,3.23,,12200.57,151716.65,28.61577,-82.15396,,,,,,,,,,,,19.66,1038.4,
320.84,906.13,6.05,50.29,0,,0.08,-69.9,,167.22,0,3.03,,11327.19,152037.5,28.61579,-82.15724,,,,,,,,,,,,22.47,956.54,
321.86,854.69,6.08,50.57,0,,0.08,-70.12,,167.2,0,2.82,,10483.74,152343.75,28.61581,-82.16038,,,,,,,,,,,,25.5,883.27,
322.86,804.52,6.03,50.09,0,,0.08,-70.36,,167.19,0,2.63,,9703.49,152623.55,28.61583,-82.16325,,,,,,,,,,,,28.61,820.22,
323.86,755.29,5.92,48.96,0,,0.08,-70.6,,167.18,0,2.44,,8968.97,152883.55,28.61585,-82.16591,,,,,,,,,,,,31.81,764.18,
324.86,707.59,5.75,47.27,0,,0.08,-70.86,,167.17,0,2.27,,8279.09,153124.38,28.61586,-82.16838,,,,,,,,,,,,35.08,713.52,
325.86,661.88,5.54,45.16,0,,0.08,-71.13,,167.15,0,2.1,,7632.28,153346.85,28.61588,-82.17066,,,,,,,,,,,,38.39,666.85,
326.88,617.68,5.28,42.68,0,,0.08,-71.42,,167.14,0,1.95,,7014.86,153555.84,28.61589,-82.1728,,,,,,,,,,,,41.79,622.32,
327.88,577.31,4.96,39.46,0,,0.08,-71.72,,167.13,0,1.81,,6448.64,153744.26,28.61591,-82.17473,,,,,,,,,,,,45.11,581.59,
328.9,539.84,4.58,35.73,0,,0.08,-72.05,,167.12,0,1.68,,5907.79,153920.97,28.61592,-82.17654,,,,,,,,,,,,48.48,543.7,
329.92,506.1,4.21,32.16,0,,0.08,-72.39,,167.1,0,1.56,,5400.45,154083.51,28.61594,-82.1782,,,,,,,,,,,,51.83,509.58,
330.92,476.09,3.93,29.39,0,,0.08,-72.74,,167.09,0,1.46,,4932.4,154230.37,28.61595,-82.17971,,,,,,,,,,,,55.09,479.28,
331.92,448.18,3.76,27.63,0,,0.08,-73.1,,167.08,0,1.37,,4491.03,154365.87,28.61596,-82.1811,,,,,,,,,,,,58.32,451.2,
332.92,419.07,4.05,30.45,0,,0.08,-73.48,,167.08,0,1.28,,4075.68,154490.47,28.61597,-82.18237,,,,,,,,,,,,61.49,422.48,
333.92,385.65,4.47,34.59,0,,0.08,-73.87,,167.07,0,1.17,,3689.57,154603.47,28.61598,-82.18353,,,,,,,,,,,,64.57,389.46,
334.92,352.45,4.18,31.67,0,,0.08,-74.3,,167.06,0,1.07,,3335.4,154704.38,28.61599,-82.18456,,,,,,,,,,,,67.51,355.77,
335.94,329.92,2.79,18.14,0,,0.08,-74.75,,167.05,0,0.99,,3001.37,154796.78,28.616,-82.18551,,,,,,,,,,,,70.38,331.73,
336.96,317.79,1.97,10.22,0,,0.08,-75.22,,167.04,0,0.95,,2682.99,154882.1,28.61601,-82.18639,,,,,,,,,,,,73.22,318.81,
337.96,310.48,1.63,6.93,0,,0.08,-75.67,,167.04,0,0.93,,2379.23,154960.88,28.61601,-82.18719,,,,,,,,,,,,76.01,311.16,
338.98,305.04,1.47,5.5,0,,0.08,-76.13,,167.03,0,0.91,,2074.92,155037.23,28.61602,-82.18797,,,,,,,,,,,,78.9,305.57,
340,300.43,1.42,4.94,0,,0.08,-76.58,,167.02,0,0.89,,1774.92,155109.96,28.61603,-82.18872,,,,,,,,,,,,81.84,300.91,
341.02,296.27,1.38,4.54,0,,0.08,-77.03,,167.01,0,0.87,,1478.69,155179.34,28.61604,-82.18943,,,,,,,,,,,,84.83,296.7,
342.04,292.49,1.34,4.2,0,,0.08,-77.46,,167.01,0,0.86,,1185.89,155245.55,28.61604,-82.19011,,,,,,,,,,,,87.89,292.88,
343.06,289.03,1.31,3.9,0,,0.08,-77.89,,167,0,0.85,,896.19,155308.77,28.61605,-82.19076,,,,,,,,,,,,91,289.68,
344.06,285.91,1.29,3.65,0,,0.08,-78.3,,166.99,0,0.84,,614.94,155368,28.61606,-82.19136,,,,,,,,,,,,94.11,291.33,
345.06,283.02,1.27,3.44,0,,0.08,-78.7,,166.98,0,0.83,,336.22,155424.65,28.61606,-82.19194,,,,,,,,,,,,97.28,292.91,
346.06,280.31,1.25,3.25,0,,0.08,-79.09,,166.97,0,0.82,,59.86,155478.85,28.61607,-82.1925,,,,,,,,,,,,100.52,294.37,
