Time,Surface Speed (m/s),GForce (g),Acceleration (m/s^2),Thrust (kN),TWR,Mass (t),Pitch (deg),Heading (deg),Roll (deg),Angle of Attack (deg),Mach number,Altitude from Terrain (m),Altitude from the Sea (m),Downrange Distance (m),Latitude (deg),Longitude (deg),Apoapsis (m),Periapsis (m),Time to Apoapsis (s),Time to Periapsis (s),Inclination (deg),Orbital Velocity (m/s),Gravity (m/s^2),Target Distance (m),Target Speed (m/s),Stage DeltaV (m/s),Vessel DeltaV (m/s),Pressure (kPa),External Temperature (K),
168.42,276.3,0,9.48,0,,0.08,50.36,,-67.57,16.24,0.87,,109266.73,37257.25,28.60182,-80.98132,,,,,,,,,,,,0,276.54,
169.42,274.35,0,9.48,0,,0.08,50.04,,-67.58,17.15,0.86,,109323.48,37522.07,28.60177,-80.98403,,,,,,,,,,,,0,274.55,
170.42,272.71,0,9.48,0,,0.08,49.73,,-67.59,18.11,0.86,,109370.74,37786.89,28.60172,-80.98674,,,,,,,,,,,,0,272.87,
171.44,271.37,0,9.48,0,,0.08,49.4,,-67.6,19.13,0.85,,109409.17,38057,28.60167,-80.98951,,,,,,,,,,,,0,271.5,
172.46,270.37,0,9.48,0,,0.08,49.08,,-67.61,20.21,0.85,,109437.73,38327.12,28.60162,-80.99228,,,,,,,,,,,,0,270.46,
173.48,269.71,0,9.48,0,,0.08,48.75,,-67.61,21.35,0.84,,109456.42,38597.24,28.60157,-80.99504,,,,,,,,,,,,0,269.76,
174.48,269.4,0,9.48,0,,0.08,48.43,,-67.62,22.52,0.84,,109465.16,38862.07,28.60153,-80.99775,,,,,,,,,,,,0,269.42,
175.5,269.42,0,9.48,0,,0.08,48.1,,-67.63,23.77,0.84,,109464.3,39132.19,28.60148,-81.00052,,,,,,,,,,,,0,269.4,
176.52,269.8,0,9.48,0,,0.08,47.77,,-67.64,25.09,0.84,,109453.56,39402.31,28.60143,-81.00329,,,,,,,,,,,,0,269.74,
177.52,270.5,0,9.48,0,,0.08,47.45,,-67.65,26.44,0.85,,109433.46,39667.14,28.60138,-81.006,,,,,,,,,,,,0,270.41,
178.54,271.55,0,9.48,0,,0.08,47.12,,-67.66,27.88,0.85,,109403.17,39937.26,28.60133,-81.00876,,,,,,,,,,,,0,271.42,
179.54,272.91,0,9.48,0,,0.08,46.79,,-67.67,29.35,0.86,,109363.9,40202.08,28.60128,-81.01148,,,,,,,,,,,,0,272.75,
180.54,274.6,0,9.48,0,,0.08,46.46,,-67.68,30.89,0.86,,109315.14,40466.9,28.60123,-81.01419,,,,,,,,,,,,0,274.4,
181.56,276.64,0,9.48,0,,0.08,46.13,,-67.69,32.52,0.87,,109255.63,40737.01,28.60119,-81.01696,,,,,,,,,,,,0,276.4,
182.56,278.95,0,9.48,0,,0.08,45.8,,-67.7,34.18,0.88,,109187.71,41001.82,28.60114,-81.01967,,,,,,,,,,,,0,278.68,
183.56,281.56,0,9.48,0,,0.08,45.47,,-67.71,35.9,0.89,,109110.29,41266.64,28.60109,-81.02238,,,,,,,,,,,,0,281.26,
184.58,284.52,0,9.48,0,,0.08,45.13,,-67.72,37.71,0.9,,109021.55,41536.74,28.60104,-81.02515,,,,,,,,,,,,0,284.19,
185.6,287.78,0,9.48,0,,0.08,44.79,,-67.73,39.58,0.91,,108922.94,41806.84,28.60099,-81.02791,,,,,,,,,,,,0,287.42,
186.62,291.32,0,9.48,0,,0.08,44.45,,-67.74,41.5,0.92,,108814.45,42076.93,28.60094,-81.03068,,,,,,,,,,,,0,290.93,
187.62,295.06,0,9.48,0,,0.08,44.12,,-67.75,43.43,0.93,,108698.51,42341.73,28.60089,-81.03339,,,,,,,,,,,,0,294.64,
188.64,299.14,0,9.48,0,,0.08,43.78,,-67.77,45.43,0.95,,108570.47,42611.81,28.60084,-81.03616,,,,,,,,,,,,0,298.69,
189.66,303.47,0,9.48,0,,0.08,43.43,,-67.78,47.47,0.96,,108432.56,42881.89,28.6008,-81.03892,,,,,,,,,,,,0,302.99,
190.66,307.95,0,9.48,0,,0.08,43.09,,-67.79,49.48,0.98,,108287.77,43146.66,28.60075,-81.04163,,,,,,,,,,,,0,307.45,
191.66,312.66,0,9.49,0,,0.08,42.75,,-67.81,51.52,1,,108133.48,43411.43,28.6007,-81.04434,,,,,,,,,,,,0,312.13,
192.66,317.57,0,9.49,0,,0.08,42.41,,-67.82,53.55,1.02,,107969.71,43676.19,28.60065,-81.04706,,,,,,,,,,,,0,317.02,
193.68,322.8,0,9.49,0,,0.08,42.05,,-67.83,55.63,1.04,,107792.88,43946.24,28.6006,-81.04982,,,,,,,,,,,,0,322.22,
194.68,328.12,0,9.49,0,,0.08,41.7,,-67.85,57.64,1.06,,107609.93,44210.98,28.60055,-81.05253,,,,,,,,,,,,0,327.52,
195.68,333.62,0,9.49,0,,0.08,41.34,,-67.86,59.63,1.08,,107417.48,44475.72,28.60051,-81.05524,,,,,,,,,,,,0,333.01,
196.7,339.42,0,9.49,0,,0.08,40.97,,-67.88,61.62,1.1,,107211.41,44745.74,28.60046,-81.05801,,,,,,,,,,,,0,338.78,
197.72,345.39,0,9.49,0,,0.08,40.59,,-67.9,63.56,1.12,,106995.46,45015.75,28.60041,-81.06077,,,,,,,,,,,,0,344.74,
198.74,351.52,0,9.49,0,,0.08,40.2,,-67.91,65.44,1.14,,106769.63,45285.75,28.60036,-81.06354,,,,,,,,,,,,0,350.85,
199.74,357.69,0,9.49,0,,0.08,39.81,,-67.93,67.22,1.17,,106538.64,45550.44,28.60031,-81.06625,,,,,,,,,,,,0,357,
200.76,364.12,0,9.49,0,,0.08,39.41,,-67.95,68.95,1.19,,106293.25,45820.42,28.60026,-81.06901,,,,,,,,,,,,0,363.42,
201.76,370.57,0,9.49,0,,0.08,39,,-67.97,70.58,1.22,,106043.08,46085.09,28.60021,-81.07173,,,,,,,,,,,,0,369.86,
202.78,377.28,0,9.49,0,,0.08,38.58,,-67.99,72.15,1.24,,105778.12,46355.04,28.60016,-81.07449,,,,,,,,,,,,0,376.55,
203.8,384.12,0,9.49,0,,0.08,38.15,,-68.01,73.63,1.27,,105503.28,46624.98,28.60011,-81.07725,,,,,,,,,,,,0,383.38,
204.82,391.08,0,9.49,0,,0.08,37.71,,-68.03,75.01,1.3,,105218.56,46894.91,28.60006,-81.08002,,,,,,,,,,,,0,390.32,
205.82,398.01,0,9.49,0,,0.08,37.27,,-68.05,76.28,1.33,,104929.82,47159.53,28.60001,-81.08273,,,,,,,,,,,,0,397.24,
206.84,405.18,0,9.49,0,,0.08,36.82,,-68.08,77.47,1.35,,104625.53,47429.43,28.59996,-81.08549,,,,,,,,,,,,0,404.41,
207.84,412.32,0,9.5,0,,0.08,36.36,,-68.1,78.55,1.38,,104317.6,47694.02,28.59992,-81.0882,,,,,,,,,,,,0,411.53,
208.86,419.7,0,9.5,0,,0.08,35.88,,-68.13,79.55,1.41,,103993.73,47963.88,28.59987,-81.09097,,,,,,,,,,,,0,418.9,
209.88,427.17,0,9.5,0,,0.08,35.4,,-68.15,80.46,1.44,,103659.97,48233.73,28.59982,-81.09373,,,,,,,,,,,,0,426.36,
210.88,434.57,0,9.5,0,,0.08,34.91,,-68.18,81.25,1.47,,103323.16,48498.28,28.59977,-81.09644,,,,,,,,,,,,0,433.75,
211.9,442.21,0,9.5,0,,0.08,34.41,,-68.21,81.97,1.5,,102969.82,48768.1,28.59972,-81.0992,,,,,,,,,,,,0,441.38,
212.9,449.78,0,9.5,0,,0.08,33.9,,-68.24,82.57,1.53,,102613.81,49032.6,28.59967,-81.10191,,,,,,,,,,,,0,448.94,
213.92,457.57,0,9.5,0,,0.08,33.37,,-68.27,83.09,1.56,,102240.88,49302.39,28.59962,-81.10467,,,,,,,,,,,,0,456.72,
214.94,465.43,0,9.5,0,,0.08,32.82,,-68.3,83.51,1.6,,101858.07,49572.15,28.59957,-81.10744,,,,,,,,,,,,0,464.58,
215.96,473.36,0,9.5,0,,0.08,32.26,,-68.34,83.82,1.63,,101465.36,49841.89,28.59952,-81.1102,,,,,,,,,,,,0,472.5,
216.96,481.2,0,9.5,0,,0.08,31.7,,-68.37,84.03,1.66,,101070.75,50106.33,28.59947,-81.11291,,,,,,,,,,,,0,480.33,
217.96,489.1,0,9.5,0,,0.08,31.11,,-68.41,84.14,1.69,,100666.63,50370.74,28.59942,-81.11561,,,,,,,,,,,,0,488.23,
218.96,497.05,0,9.5,0,,0.08,30.51,,-68.45,84.15,1.73,,100253,50635.13,28.59937,-81.11832,,,,,,,,,,,,0,496.17,
219.96,505.06,0,9.5,0,,0.08,29.89,,-68.49,84.05,1.76,,99829.86,50899.51,28.59933,-81.12103,,,,,,,,,,,,0,504.18,
220.96,513.12,0,9.51,0,,0.08,29.24,,-68.54,83.84,1.79,,99397.21,51163.86,28.59928,-81.12374,,,,,,,,,,,,0,512.23,
221.96,521.23,0,9.51,0,,0.08,28.57,,-68.58,83.52,1.83,,98955.05,51428.19,28.59923,-81.12644,,,,,,,,,,,,0,520.33,
222.98,529.54,0,9.51,0,,0.08,27.86,,-68.63,83.08,1.86,,98494.24,51697.78,28.59918,-81.1292,,,,,,,,,,,,0,528.65,
223.98,537.74,0,9.51,0,,0.08,27.13,,-68.68,82.51,1.9,,98032.86,51962.06,28.59913,-81.13191,,,,,,,,,,,,0,536.84,
225,546.15,0,9.51,0,,0.08,26.35,,-68.74,81.81,1.93,,97552.45,52231.6,28.59908,-81.13467,,,,,,,,,,,,0,545.24,
226,554.44,0,9.51,0,,0.08,25.55,,-68.79,80.98,1.97,,97071.86,52495.82,28.59903,-81.13738,,,,,,,,,,,,0,553.52,
227,562.76,0,9.51,0,,0.08,24.71,,-68.85,80,2,,96581.74,52760.03,28.59898,-81.14008,,,,,,,,,,,,0,561.84,
228.02,571.28,0,9.51,0,,0.08,23.8,,-68.92,78.86,2.04,,96072.02,53029.48,28.59893,-81.14284,,,,,,,,,,,,0,570.36,
229.02,579.68,0,9.51,0,,0.08,22.86,,-68.98,77.57,2.07,,95562.69,53293.63,28.59888,-81.14555,,,,,,,,,,,,0,578.77,
230.02,588.1,0,9.51,0,,0.08,21.86,,-69.05,76.12,2.11,,95043.84,53557.74,28.59883,-81.14825,,,,,,,,,,,,0,587.22,
231.04,596.73,0,9.51,0,,0.08,20.78,,-69.12,74.46,2.14,,94504.81,53827.11,28.59878,-81.15101,,,,,,,,,,,,0,595.91,
232.06,605.39,0,9.51,0,,0.08,19.62,,-69.19,72.61,2.18,,93955.88,54096.44,28.59873,-81.15377,,,,,,,,,,,,0,604.66,
233.08,614.08,0,9.5,0,,0.08,18.38,,-69.27,70.56,2.21,,93397.06,54365.73,28.59868,-81.15653,,,,,,,,,,,,0,613.5,
234.08,622.63,0,9.5,0,,0.08,17.07,,-69.35,68.36,2.24,,92839.58,54629.71,28.59864,-81.15923,,,,,,,,,,,,0,622.23,
235.1,631.37,0,9.5,0,,0.08,15.63,,-69.43,65.91,2.27,,92261.15,54898.94,28.59859,-81.16199,,,,,,,,,,,,0,631.23,
236.1,639.96,0,9.5,0,,0.08,14.1,,-69.51,63.33,2.31,,91684.46,55162.84,28.59854,-81.16469,,,,,,,,,,,,0,640.14,
237.1,648.58,0,9.5,0,,0.08,12.45,,-69.58,60.56,2.34,,91098.26,55426.7,28.59849,-81.16739,,,,,,,,,,,,0,649.14,
238.12,657.39,0,9.49,0,,0.08,10.61,,-69.66,57.56,2.37,,90490.54,55695.8,28.59844,-81.17015,,,,,,,,,,,,0,658.41,
239.12,666.05,0.01,9.49,0,,0.08,8.64,,-69.73,54.48,2.4,,89885.13,55959.58,28.59839,-81.17285,,,,,,,,,,,,0,667.6,
240.14,674.9,0.01,9.49,0,,0.08,6.44,,-69.79,51.22,2.43,,89257.83,56228.58,28.59834,-81.1756,,,,,,,,,,,,0,677.09,
241.14,683.6,0.01,9.48,0,,0.08,4.07,,-69.84,47.94,2.46,,88633.23,56492.26,28.59829,-81.1783,,,,,,,,,,,,0,686.49,
242.16,692.48,0.01,9.48,0,,0.08,1.41,,-69.87,44.56,2.49,,87986.36,56761.16,28.59824,-81.18106,,,,,,,,,,,,0,696.21,
243.16,701.21,0.01,9.47,0,,0.08,-1.47,,-69.87,41.23,2.52,,87342.58,57024.74,28.59819,-81.18376,,,,,,,,,,,,0,705.84,
244.16,709.95,0.01,9.47,0,,0.08,-4.65,,-69.84,37.95,2.55,,86689.32,57288.26,28.59814,-81.18645,,,,,,,,,,,,0,715.58,
245.18,718.88,0.01,9.46,0,,0.08,-8.24,,-69.77,34.68,2.58,,86013.22,57556.99,28.59809,-81.18921,,,,,,,,,,,,0,725.63,
246.2,727.82,0.01,9.46,0,,0.08,-12.22,,-69.64,31.51,2.61,,85327.26,57825.66,28.59804,-81.19196,,,,,,,,,,,,0,735.81,
247.22,736.78,0.01,9.45,0,,0.08,-16.64,,-69.44,28.47,2.63,,84631.44,58094.26,28.59799,-81.19471,,,,,,,,,,,,0,746.12,
248.22,745.57,0.01,9.45,0,,0.08,-21.42,,-69.15,25.63,2.66,,83939.7,58357.52,28.59794,-81.1974,,,,,,,,,,,,0,756.39,
249.24,754.56,0.01,9.45,0,,0.08,-26.8,,-68.73,22.86,2.69,,83224.37,58625.99,28.59789,-81.20015,,,,,,,,,,,,0,767.01,
250.24,763.4,0.01,9.47,0,,0.08,-32.55,,-68.19,20.28,2.72,,82513.51,58889.13,28.59784,-81.20285,,,,,,,,,,,,0,777.59,
251.26,772.46,0.01,9.49,0,,0.08,-38.82,,-67.45,17.8,2.75,,81778.66,59157.47,28.59779,-81.2056,,,,,,,,,,,,0,788.57,
252.28,781.55,0.01,9.5,0,,0.08,-45.46,,-66.47,15.44,2.78,,81033.95,59425.77,28.59774,-81.20834,,,,,,,,,,,,0,799.72,
253.28,790.49,0.01,9.52,0,,0.08,-52.28,,-65.18,13.2,2.8,,80294.24,59688.77,28.59769,-81.21104,,,,,,,,,,,,0,810.82,
254.28,799.45,0,9.53,0,,0.08,-59.35,,-63.37,10.99,2.83,,79545.02,59951.73,28.59765,-81.21373,,,,,,,,,,,,0,822.05,
255.28,808.44,0,9.54,0,,0.08,-66.6,,-60.62,8.76,2.86,,78786.29,60214.64,28.5976,-81.21642,,,,,,,,,,,,0,833.4,
256.28,817.44,0,9.55,0,,0.08,-73.86,,-55.81,6.47,2.88,,78018.03,60477.5,28.59755,-81.21911,,,,,,,,,,,,0,844.85,
257.28,826.46,0.01,9.55,0,,0.08,-80.83,,-44.62,4.08,2.91,,77240.25,60740.31,28.5975,-81.22181,,,,,,,,,,,,0,856.35,
258.3,835.64,0.01,9.55,0,,0.08,-86.16,,3.82,1.52,2.93,,76437.11,61008.29,28.59745,-81.22455,,,,,,,,,,,,0,868.09,
259.3,844.63,0.01,9.53,0,,0.08,-83.67,,79.36,-1.12,2.95,,75640.09,61270.9,28.5974,-81.22724,,,,,,,,,,,,0,879.55,
260.3,853.59,0.02,9.5,0,,0.08,-78.62,,97.3,-3.84,2.97,,74833.57,61533.38,28.59735,-81.22993,,,,,,,,,,,,0,890.91,
261.3,862.51,0.03,9.45,0,,0.08,-74.36,,104.48,-6.51,2.99,,74017.57,61795.67,28.5973,-81.23261,,,,,,,,,,,,0,902.14,
262.3,871.37,0.04,9.4,0,,0.08,-71.54,,109.35,-8.92,3.01,,73192.12,62057.73,28.59725,-81.2353,,,,,,,,,,,,0,913.3,
263.3,880.18,0.04,9.36,0,,0.08,-70.56,,114.14,-10.8,3.03,,72357.26,62319.52,28.5972,-81.23798,,,,,,,,,,,,0,924.33,
264.3,888.96,0.05,9.35,0,,0.08,-71.68,,120.44,-11.9,3.04,,71513.01,62581.01,28.59715,-81.24066,,,,,,,,,,,,0,935.15,
265.32,897.96,0.05,9.39,0,,0.08,-74.97,,131.37,-12.03,3.06,,70642.23,62847.39,28.5971,-81.24338,,,,,,,,,,,,0,946.06,
266.32,906.86,0.04,9.47,0,,0.08,-79.33,,155.44,-11.17,3.07,,69779.02,63108.22,28.59705,-81.24605,,,,,,,,,,,,0.01,956.73,
267.32,915.86,0.03,9.53,0,,0.08,-80.4,,-152.22,-9.45,3.08,,68906.36,63368.77,28.597,-81.24872,,,,,,,,,,,,0.01,967.44,
268.34,925.14,0.01,9.55,0,,0.08,-73.77,,-112.74,-6.92,3.09,,68006.49,63634.33,28.59695,-81.25144,,,,,,,,,,,,0.01,978.44,
269.34,934.27,0.02,9.5,0,,0.08,-64.33,,-97.42,-3.76,3.1,,67114.68,63894.59,28.59691,-81.25411,,,,,,,,,,,,0.01,989.23,
270.34,943.32,0.04,9.32,0,,0.08,-55.45,,-89.94,-0.07,3.11,,66213.45,64154.86,28.59686,-81.25677,,,,,,,,,,,,0.01,999.94,
271.34,952.2,0.07,9.08,0,,0.08,-49.37,,-85.39,3.76,3.12,,65302.93,64415.29,28.59682,-81.25944,,,,,,,,,,,,0.01,1010.43,
272.34,960.91,0.09,8.9,0,,0.08,-47.9,,-82.1,6.85,3.13,,64383.27,64676.02,28.59677,-81.26211,,,,,,,,,,,,0.01,1020.78,
273.36,969.78,0.1,8.94,0,,0.08,-52.3,,-79.25,8.22,3.14,,63435.92,64942.32,28.59672,-81.26484,,,,,,,,,,,,0.01,1031.28,
274.38,978.83,0.06,9.22,0,,0.08,-62.46,,-76.53,7.37,3.15,,62479.13,65208.97,28.59667,-81.26757,,,,,,,,,,,,0.02,1041.97,
275.38,987.93,0.02,9.51,0,,0.08,-76.04,,-74.3,4.64,3.16,,61531.74,65470.52,28.59662,-81.27025,,,,,,,,,,,,0.02,1052.76,
276.4,997.18,0.07,9.55,0,,0.08,-89.14,,-123.11,0.44,3.17,,60555.72,65737.13,28.59656,-81.27298,,,,,,,,,,,,0.02,1063.72,
277.4,1005.89,0.14,9.39,0,,0.08,-82.37,,128.8,-3.93,3.18,,59589.34,65997.87,28.59651,-81.27565,,,,,,,,,,,,0.02,1073.9,
278.42,1014.57,0.16,9.36,0,,0.08,-81.92,,156.62,-6.46,3.19,,58594.07,66262.74,28.59646,-81.27836,,,,,,,,,,,,0.03,1083.9,
279.42,1023.4,0.08,9.51,0,,0.08,-79.06,,-128.91,-5.59,3.2,,57608.95,66521.4,28.59641,-81.28101,,,,,,,,,,,,0.03,1094.18,
280.44,1032.69,0.06,9.3,0,,0.08,-65.91,,-97.78,-1.73,3.21,,56594.5,66784.85,28.59637,-81.28371,,,,,,,,,,,,0.04,1105.34,
281.44,1041.36,0.2,8.49,0,,0.08,-57.36,,-87.97,3.15,3.22,,55590.77,67043.48,28.59632,-81.28635,,,,,,,,,,,,0.04,1115.94,
282.46,1049.88,0.21,8.53,0,,0.08,-62.03,,-83,5.56,3.23,,54558.12,67308.31,28.59628,-81.28907,,,,,,,,,,,,0.05,1126.38,
283.48,1059,0.05,9.42,0,,0.08,-78.46,,-84.15,3.16,3.24,,53516.36,67573.86,28.59622,-81.29179,,,,,,,,,,,,0.05,1137.86,
284.48,1067.75,0.22,9.55,0,,0.08,-85.75,,159.56,-2.02,3.26,,52485.7,67833.78,28.59617,-81.29445,,,,,,,,,,,,0.06,1149.37,
285.48,1075.96,0.26,9.53,0,,0.08,-82.66,,-159.9,-4.83,3.27,,51445.85,68092.01,28.59612,-81.29709,,,,,,,,,,,,0.07,1160.53,
286.5,1085.06,0.08,9.21,0,,0.08,-69.36,,-101.17,-1.66,3.29,,50375.78,68354.1,28.59607,-81.29978,,,,,,,,,,,,0.08,1173.81,
287.5,1093.37,0.35,8.09,0,,0.08,-62.07,,-88.3,3.54,3.32,,49317.81,68611.62,28.59603,-81.30241,,,,,,,,,,,,0.09,1187.08,
288.52,1102.03,0.13,9.1,0,,0.08,-77.16,,-88.51,2.91,3.34,,48230.21,68875.75,28.59597,-81.30512,,,,,,,,,,,,0.1,1201.67,
289.52,1110.45,0.4,9.89,0,,0.08,-84.85,,179.23,-2.61,3.37,,47154.9,69134.26,28.59592,-81.30776,,,,,,,,,,,,0.12,1217.4,
290.54,1118.91,0.16,9.38,0,,0.08,-75.02,,-110.71,-2.56,3.41,,46048.81,69395.52,28.59587,-81.31044,,,,,,,,,,,,0.13,1234.03,
291.54,1127.05,0.52,8.07,0,,0.08,-65.36,,-90.23,2.95,3.45,,44955.68,69651.7,28.59583,-81.31306,,,,,,,,,,,,0.16,1251.76,
292.56,1135.59,0.15,9.4,0,,0.08,-83.51,,-109.72,0.71,3.49,,43832.55,69914.83,28.59577,-81.31576,,,,,,,,,,,,0.18,1271.05,
293.58,1143.48,0.48,10.14,0,,0.08,-79.75,,-125.34,-2.94,3.53,,42700.29,70175.99,28.59572,-81.31843,,,,,,,,,,,,0.21,1290.67,
294.6,1151.61,0.67,8.38,0,,0.08,-67.74,,-92.02,2.48,3.57,,41559.19,70436.01,28.59568,-81.32109,,,,,,,,,,,,0.24,1312.13,
295.6,1159.53,0.43,10.03,0,,0.08,-84.61,,-136.85,-0.81,3.62,,40432.83,70692.83,28.59562,-81.32372,,,,,,,,,,,,0.28,1333.79,
296.62,1167.2,0.22,8.17,0,,0.08,-71.54,,-101.46,-0.35,3.66,,39275.24,70951.88,28.59558,-81.32638,,,,,,,,,,,,0.33,1355.96,
297.62,1174.37,0.28,8.18,0,,0.08,-81.15,,-105.51,0.92,3.7,,38133,71207.1,28.59553,-81.32899,,,,,,,,,,,,0.38,1378,
298.62,1181.29,0.34,8.42,0,,0.08,-74.09,,-105.52,-0.85,3.75,,36983.09,71460.54,28.59548,-81.33159,,,,,,,,,,,,0.44,1400.45,
299.64,1188.02,0.31,7.96,0,,0.08,-82.41,,-115.41,0.11,3.79,,35803.15,71719.53,28.59543,-81.33424,,,,,,,,,,,,0.52,1423.61,
300.66,1194.22,0.72,7.47,0,,0.08,-71.75,,-97.9,1.04,3.83,,34615.95,71976.41,28.59538,-81.33687,,,,,,,,,,,,0.62,1446.6,
301.66,1199.77,1.15,13.32,0,,0.08,-80.5,,-122.16,-1.59,3.87,,33446.04,72228.85,28.59533,-81.33945,,,,,,,,,,,,0.73,1468.44,
302.68,1205.18,0.54,6.16,0,,0.08,-81.3,,-112.58,0.14,3.91,,32246.68,72484.78,28.59528,-81.34207,,,,,,,,,,,,0.87,1490.69,
303.68,1209.49,1.25,9.94,0,,0.08,-75.93,,-99.62,1.23,3.95,,31065.56,72734.24,28.59523,-81.34463,,,,,,,,,,,,1.03,1511.42,
304.68,1213.23,0.84,5.14,0,,0.08,-74.62,,-100.6,0.79,3.98,,29880.08,72982.83,28.59519,-81.34717,,,,,,,,,,,,1.22,1531.4,
305.7,1216.05,0.77,2.82,0,,0.08,-75.25,,-102.09,0.53,4.01,,28667.24,73235.15,28.59514,-81.34976,,,,,,,,,,,,1.47,1544.23,
306.7,1217.64,0.92,2.17,0,,0.08,-75.95,,-102.44,0.58,4.04,,27475.6,73480.97,28.59509,-81.35228,,,,,,,,,,,,1.75,1545.88,
307.7,1217.9,1.28,6.23,0,,0.08,-77.65,,-104.02,0.58,4.06,,26282.62,73725.09,28.59504,-81.35478,,,,,,,,,,,,2.1,1546.27,
308.72,1216.55,1.22,3.34,0,,0.08,-79.97,,-111.83,-0.2,4.08,,25065.91,73972,28.59499,-81.3573,,,,,,,,,,,,2.53,1545.15,
309.72,1213.24,1.5,8.57,0,,0.08,-77.94,,-107.52,-0.08,4.09,,23874.88,74211.35,28.59494,-81.35975,,,,,,,,,,,,3.04,1542.2,
310.72,1207.61,1.68,6.99,0,,0.08,-79.3,,-108.99,0.02,4.09,,22687.86,74448.12,28.59489,-81.36218,,,,,,,,,,,,3.65,1537.11,
311.72,1199.24,1.92,9.76,0,,0.08,-78.35,,-106.82,0.13,4.09,,21507.27,74681.45,28.59485,-81.36457,,,,,,,,,,,,4.4,1529.43,
312.72,1187.67,2.27,13.09,0,,0.08,-78.68,,-107.91,0,4.08,,20336.08,74911.04,28.5948,-81.36692,,,,,,,,,,,,5.3,1518.72,
313.74,1172.05,2.66,16.75,0,,0.08,-78.86,,-107.97,0.02,4.05,,19154.66,75140.59,28.59475,-81.36927,,,,,,,,,,,,6.41,1504.15,
314.74,1152.56,3.1,20.9,0,,0.08,-79.06,,-108.1,0.03,4.01,,18013.29,75360.4,28.59471,-81.37152,,,,,,,,,,,,7.71,1485.84,
315.74,1128.65,3.55,25.32,0,,0.08,-79.25,,-108.46,-0.01,3.93,,16892.89,75574.23,28.59466,-81.37371,,,,,,,,,,,,9.27,1431.34,
316.74,1100.3,4,29.71,0,,0.08,-79.31,,-108.31,0.01,3.83,,15797.84,75781.31,28.59462,-81.37583,,,,,,,,,,,,11.08,1357.74,
317.76,1067.1,4.42,33.81,0,,0.08,-79.41,,-108.34,0,3.69,,14711.43,75984.8,28.59458,-81.37791,,,,,,,,,,,,13.22,1271.24,
318.76,1030.84,4.78,37.33,0,,0.08,-79.52,,-108.35,0,3.53,,13680.2,76176.07,28.59454,-81.37987,,,,,,,,,,,,15.59,1184.54,
319.76,991.43,5.09,40.32,0,,0.08,-79.63,,-108.34,0,3.36,,12685.91,76358.63,28.5945,-81.38174,,,,,,,,,,,,18.23,1101.15,
320.78,948.58,5.33,42.72,0,,0.08,-79.74,,-108.32,0,3.18,,11712.72,76535.42,28.59446,-81.38355,,,,,,,,,,,,21.19,1021.89,
321.8,903.79,5.51,44.41,0,,0.08,-79.86,,-108.29,0,3,,10783.25,76702.39,28.59442,-81.38526,,,,,,,,,,,,24.38,949.68,
322.8,858.69,5.6,45.38,0,,0.08,-79.97,,-108.26,0,2.81,,9916,76856.37,28.59438,-81.38684,,,,,,,,,,,,27.73,885.96,
323.8,813.09,5.64,45.68,0,,0.08,-80.1,,-108.23,0,2.63,,9093.15,77000.71,28.59435,-81.38832,,,,,,,,,,,,31.24,828.62,
324.82,766.71,5.6,45.37,0,,0.08,-80.23,,-108.19,0,2.46,,8299.79,77138.08,28.59431,-81.38972,,,,,,,,,,,,34.97,775.6,
325.82,721.93,5.52,44.52,0,,0.08,-80.36,,-108.15,0,2.29,,7566.64,77263.29,28.59428,-81.39101,,,,,,,,,,,,38.73,727.81,
326.82,678.32,5.39,43.23,0,,0.08,-80.5,,-108.11,0,2.13,,6876.79,77379.42,28.59425,-81.39219,,,,,,,,,,,,42.56,683.15,
327.82,636.27,5.22,41.56,0,,0.08,-80.65,,-108.06,0,1.99,,6228.92,77486.83,28.59422,-81.39329,,,,,,,,,,,,46.44,640.81,
328.84,595.57,4.97,39.1,0,,0.08,-80.81,,-108.02,0,1.85,,5609.53,77587.83,28.5942,-81.39433,,,,,,,,,,,,50.42,599.82,
329.84,558.71,4.64,35.91,0,,0.08,-80.97,,-107.97,0,1.72,,5040.3,77679.04,28.59417,-81.39526,,,,,,,,,,,,54.31,562.61,
330.84,525.15,4.31,32.62,0,,0.08,-81.14,,-107.92,0,1.61,,4505.56,77763.15,28.59415,-81.39612,,,,,,,,,,,,58.19,528.69,
331.84,494.65,4.01,29.73,0,,0.08,-81.31,,-107.87,0,1.5,,4002.16,77840.8,28.59413,-81.39692,,,,,,,,,,,,62.05,497.88,
332.84,466.45,3.81,27.69,0,,0.08,-81.49,,-107.81,0,1.41,,3527.44,77912.51,28.5941,-81.39765,,,,,,,,,,,,65.89,469.46,
333.86,438.37,3.85,28.15,0,,0.08,-81.69,,-107.76,0,1.32,,3071.08,77979.93,28.59408,-81.39834,,,,,,,,,,,,69.76,441.51,
334.86,406.93,4.35,33.04,0,,0.08,-81.88,,-107.7,0,1.22,,2652.66,78040.3,28.59406,-81.39896,,,,,,,,,,,,73.47,410.63,
335.86,372.09,4.54,34.89,0,,0.08,-82.09,,-107.65,0,1.12,,2267.27,78094.52,28.59405,-81.39952,,,,,,,,,,,,77.05,375.88,
336.86,343,3.54,25.08,0,,0.08,-82.31,,-107.59,0,1.02,,1914.38,78142.83,28.59403,-81.40001,,,,,,,,,,,,80.45,345.53,
