TIME;ALT;LAT;LON;MASS;DYNPRESS;BEARING;HEADING;VERTSPEED;GROUNDSPEED;ANGMOMX;ANGMOMY;ANGMOMZ;ANGVELX;ANGVELY;ANGVELZ
00:00:00;98.3099541142583;28.6083869934082;-80.5997467041016;0.297443687915802;3.82879819611305E-12;179.971206665039;-2.91751143777219E-06;0.49142829651845;0.0905557875227531;-0.000354812131263316;0.000436108675785363;0.00460643228143454;0.00511516677215695;0.00478461338207126;0.0015898960409686
00:00:00;139.089272744954;28.6083126068115;-80.5997467041016;0.283860862255096;0.0295776488457216;179.933471679688;9.72503244156542E-07;78.360171277706;15.8409830045697;-0.0814216583967209;-0.0165271274745464;0.00562489498406649;-0.200510501861572;-0.0734712108969688;-0.124037727713585
00:00:01;260.008740472607;28.6080760955811;-80.5997467041016;0.270278066396713;0.133819451277246;179.96891784668;0;157.383065804822;35.3333106242366;-0.0274314992129803;-0.028913451358676;0.010494695045054;-0.387689203023911;-0.12190242856741;-0.156785815954208
00:00:03;461.690587891266;28.6076564788818;-80.5997467041016;0.25669527053833;0.309092134076064;-179.99723815918;2.9174909741414E-06;236.242729466829;55.8627123892671;-0.0107533968985081;-0.0254374463111162;0.0117132868617773;-0.347799777984619;-0.102811828255653;-0.134068459272385
00:00:04;742.240184497088;28.607048034668;-80.5997467041016;0.243112459778786;0.53609181252626;179.994445800781;1.94498261407716E-06;311.352851047296;76.3189936922518;-0.00351170380599797;-0.0207984317094088;0.0108203468844295;-0.288121342658997;-0.0817955359816551;-0.109933935105801
00:00:05;1089.59544914868;28.6062698364258;-80.5997467041016;0.229529663920403;0.724422971091319;179.980026245117;-3.88993703381857E-06;362.358294505073;91.395399327368;3.83986916858703E-05;-0.0168274249881506;0.00968964863568544;-0.236262112855911;-0.0651318579912186;-0.0903795510530472
00:00:06;1475.88853056636;28.6053829193115;-80.5997467041016;0.215946853160858;0.829678886703391;179.966842651367;4.86237922814325E-06;393.668076735706;101.851883669767;0.00279696565121412;-0.015355615876615;0.00887829251587391;-0.21828430891037;-0.0583915933966637;-0.0837184637784958
00:00:08;2244.5863155853;28.6035499572754;-80.5997467041016;0.158870607614517;0.506195056222275;179.915328979492;9.72459133663506E-07;311.996046767944;85.2098428101143;0.00267923646606505;-0.000114503396616783;0.00533932121470571;0.000465503719169647;-0.000569815223570913;-0.00830136332660913
00:00:09;2557.84711300861;28.6027679443359;-80.5997467041016;0.156861051917076;0.455148443609937;179.888961791992;-9.72451857705892E-07;303.500859111735;85.5934274583795;0.00292863487266004;-1.68552451214055E-05;0.00561320874840021;0.0024826938752085;2.88493411062518E-05;-0.00809702929109335
00:00:10;2864.9281918807;28.6019763946533;-80.5997543334961;0.154851511120796;0.429360214580152;179.861694335938;-1.94488916349655E-06;299.148919453363;87.1759687867929;0.00303049711510539;-1.35115692501131E-06;0.00574334990233183;0.00284816743806005;0.000142727993079461;-0.00820393022149801
00:00:11;3168.67124182824;28.6011657714844;-80.5997543334961;0.152841955423355;0.410825682745784;179.832641601563;-1.94487415683398E-06;296.709685276578;89.3772452398427;0.00314680393785238;3.31070481252027E-07;0.00595144927501678;0.00298687326721847;0.000163269723998383;-0.0084998169913888
00:00:12;3470.51135499496;28.6003341674805;-80.5997543334961;0.150832414627075;0.396196406560334;179.804626464844;0;295.298010077161;91.9673325210919;0.0032471299637109;4.56279167337925E-07;0.0061431871727109;0.00308763771317899;0.000167943406268023;-0.00877869315445423
00:00:13;3771.23694002908;28.5994777679443;-80.5997619628906;0.148822873830795;0.383840865399259;179.777267456055;-9.72421389633382E-07;294.457412399835;94.8259596694126;0.00334340939298272;2.85184313497666E-07;0.00632407423108816;0.00317731313407421;0.000173053180333227;-0.00904561392962933
00:00:14;4071.27996956371;28.5985946655273;-80.5997619628906;0.146813318133354;0.372851151376122;179.750747680664;5.83447990720742E-06;293.919863179828;97.8809006572323;0.00344019313342869;4.33996063975428E-07;0.00650918483734131;0.00327550061047077;0.00017747117090039;-0.00931566581130028
00:00:15;4370.85639219917;28.5976829528809;-80.5997695922852;0.144803777337074;0.36269205215437;179.724990844727;0;293.51891281067;101.086091432773;0.00353505951352417;5.03468754686764E-07;0.00668566348031163;0.00336795765906572;0.000184495467692614;-0.00957601610571146
00:00:16;4670.04743224103;28.5967407226563;-80.5997772216797;0.142794221639633;0.353047788930142;179.699920654297;9.72396151155408E-07;293.151068882619;104.412134078401;0.00363022717647254;5.36584025212505E-07;0.00686591025441885;0.00346173229627311;0.000189471553312615;-0.00984134245663881
00:00:17;4968.85173078068;28.5957679748535;-80.5997772216797;0.140784680843353;0.343738299097133;179.675552368164;0;292.754281332358;107.841230343235;0.0037284332793206;5.10699351252697E-07;0.00705187488347292;0.00355736236087978;0.000194448293768801;-0.0101157110184431
00:00:18;5267.21980434936;28.594762802124;-80.5997848510742;0.138775140047073;0.334667511110403;179.651840209961;0;292.293745744152;111.363681842707;0.00382687384262681;6.10975007475645E-07;0.00723646953701973;0.00365496799349785;0.000200919341295958;-0.0103882709518075
00:00:19;5565.07639503665;28.5937252044678;-80.5997924804688;0.136765584349632;0.325791697166953;179.628799438477;9.72368184193328E-07;291.751989245886;114.975278420426;0.00392978359013796;2.37298451111201E-07;0.00742843933403492;0.00374716450460255;0.000207012679311447;-0.010675503872335
00:00:20;5862.33426526375;28.5926532745361;-80.5998001098633;0.134756043553352;0.317095702503577;179.606414794922;-9.72358407125284E-07;291.121874672818;118.675359283131;0.00403194408863783;4.00016318735652E-07;0.00762202590703964;0.00385079998522997;0.000212692539207637;-0.0109607866033912
