TIME;ALT;LAT;LON;MASS;DYNPRESS;BEARING;HEADING;VERTSPEED;GROUNDSPEED;ANGMOMX;ANGMOMY;ANGMOMZ;ANGVELX;ANGVELY;ANGVELZ
00:05:10;113348.524154703;-11.937463760376;-76.4560852050781;0.0759543776512146;0;164.327789306641;-1.74529020569025E-06;-519.200925467942;510.959366927993;-0.000887346745003015;1.64135526574682E-05;0.0023700837045908;0.0015173947904259;0.000628306588623673;0.00310208043083549
00:05:11;112815.517730867;-11.9787845611572;-76.4634552001953;0.0759543776512146;0;164.309768676758;0;-525.901160558543;511.279090097186;-0.000887513626366854;1.64246030180948E-05;0.0023696618154645;0.00151755602564663;0.000627890229225159;0.0031015882268548
00:05:12;112275.672075735;-12.0201663970947;-76.4701385498047;0.0759543776512146;0;164.291839599609;-3.05519324683701E-06;-532.611198131606;511.603793383397;-0.000886786147020757;1.64093034982216E-05;0.00237028580158949;0.00151664682198316;0.000628534471616149;0.00310237938538194
00:05:13;111728.977115486;-12.0616121292114;-76.4774703979492;0.0759543776512146;0;164.274063110352;8.73046985816472E-07;-539.331185300915;511.93351196208;-0.000886994355823845;1.64725752256345E-05;0.00237133144401014;0.0015170230763033;0.000627708330284804;0.00310414656996727
00:05:14;111175.422626731;-12.103120803833;-76.4841156005859;0.0759543776512146;0;164.25634765625;8.73182443683618E-07;-546.06126971946;512.268284664933;-0.000886249530594796;1.65297769854078E-05;0.00236992770805955;0.0015157840680331;0.000626015826128423;0.00310278008691967
00:05:15;110614.998235078;-12.1446943283081;-76.4914093017578;0.0759543776512146;0;164.238723754883;-3.05661478705588E-06;-552.801600985239;512.608146921013;-0.000886047433596104;1.64978155225981E-05;0.00237083761021495;0.00151564355473965;0.000627059082034975;0.00310377776622772
00:05:16;110047.693411107;-12.1863346099854;-76.4980163574219;0.0759543776512146;0;164.221176147461;-3.05709363601636E-06;-559.552329458693;512.953137943469;-0.000887970323674381;1.64993216458242E-05;0.00237133190967143;0.00151834753341973;0.000627106695901603;0.00310421525500715
00:05:17;109473.497471961;-12.2280397415161;-76.5052795410156;0.0759543776512146;0;164.203811645508;8.73592966854631E-07;-566.313606374029;513.303295815178;-0.000886654306668788;1.64710963872494E-05;0.00236930581741035;0.00151629000902176;0.000626888242550194;0.00310153397731483
00:05:18;108892.399581649;-12.2698135375977;-76.5118408203125;0.0759543776512146;0;164.186538696289;4.36865593655966E-06;-573.085584287576;513.658661095572;-0.000887910835444927;1.64715347636957E-05;0.00236979336477816;0.00151807686779648;0.000627011875621974;0.00310203013941646
00:05:19;108304.388746153;-12.31165599823;-76.5190582275391;0.0759543776512146;0;164.169387817383;8.73870192208415E-07;-579.868417336496;514.019272346111;-0.000886679801624268;1.6490603229613E-05;0.0023709952365607;0.00151653215289116;0.000627208617515862;0.00310386903584003
